count,phase,cycle_id,heading_source_cycle_id,heading_yaw,heading_concentration,heading_fallback,linear_velocity_H_x,linear_velocity_H_y,linear_velocity_H_z,acc_H_x,acc_H_y,acc_H_z,omega_H_x,omega_H_y,omega_H_z,alpha_H_x,alpha_H_y,alpha_H_z,quat_H_B_w,quat_H_B_x,quat_H_B_y,quat_H_B_z,left_foot_z,right_foot_z
2.916,0.6449999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.47578424595252305,-0.06687964537477586,0.05813870629075937,-0.11599531976030505,0.9684418149117889,0.023684012491493434,0.15875824871076427,-0.08465922926861841,-0.046379092286740455,0.37473910867100435,-2.205557011623388,-4.079934864251244,0.9995951216084814,0.024811292972323463,0.013518393940348811,-0.0033534493943456326,0.0733318887810444,0.03383291806485589
2.918,0.6475,3,2,-0.022098057331549147,0.999989389631224,0,0.4755840777470458,-0.06494975636199221,0.058118421073029135,-0.1000779152371197,0.9649403615310523,-0.010123402288382266,0.15961429603582492,-0.08905221706818703,-0.05437698041051724,0.42802366253032764,-2.1964938997843104,-3.998944061888391,0.9995921542394398,0.024970898274375496,0.013433152069123535,-0.003395562959889072,0.07360375161514773,0.03385576937735421
2.92,0.6499999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.4754100765558341,-0.06302423410267832,0.05802295799506331,-0.08699424767435615,0.9627567251454447,-0.04771304742317106,0.1605476928662963,-0.09338803947169196,-0.06219395766066857,0.4666984152356927,-2.167911201752462,-3.9084886250756665,0.9995891619291525,0.025131480571832544,0.013343321338095984,-0.003445549841538646,0.07385006494012016,0.03387716846012673
2.922,0.6525,3,2,-0.022098057331549147,0.999989389631224,0,0.47491106140889033,-0.06056311844808525,0.05792024516103507,-0.24950763253205144,1.2305799188080204,-0.051344838707738205,0.14782267293425627,-0.09094979354700793,-0.06234893347358188,-6.362509966020011,1.2191229623420174,-0.07748790645665388,0.9995861397406766,0.025293114033763834,0.013248962516544954,-0.0035032289452410163,0.0740713472568823,0.03389721146066049
2.924,0.6549999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.47453777538751934,-0.058486037781844455,0.05769343865375924,-0.1866413214749614,1.0385485340939395,-0.11339260318819377,0.1376217139070114,-0.09043974693987641,-0.05556872192500979,-5.1004795136224566,0.2550233035657535,3.3901057742860425,0.9995833701972213,0.025442024449943687,0.013156998492226306,-0.003561292985540044,0.07429485522925014,0.03391571002994111
2.926,0.6575,3,2,-0.022098057331549147,0.999989389631224,0,0.4742517979386225,-0.05665887078072901,0.05739330676450667,-0.1429860060914154,0.9135826901196862,-0.15005557689116777,0.12934536867022653,-0.09128312276680954,-0.04473821787940036,-4.1381726183924314,-0.4216879134665638,5.415252022804715,0.9995808454536494,0.02558064807273417,0.01306568223574333,-0.0036127266795238614,0.07451613356363194,0.03393287447019787
2.928,0.6599999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.4740299674208375,-0.054918937323051455,0.057038328176662725,-0.11091214520259304,0.8699637567485472,-0.1774785604993223,0.12204587997864488,-0.09305196258923028,-0.033854926677016874,-3.649744345790815,-0.8844199112103731,5.441645601191744,0.9995785539293476,0.025710860228264208,0.012973769953752042,-0.00365342086602565,0.07473166927706157,0.03394885262183214
2.93,0.6625,3,2,-0.022098057331549147,0.999989389631224,0,0.4738583377532324,-0.05320541458445878,0.0566256452871876,-0.08581158584389835,0.856758456417555,-0.2063303017573812,0.11561192108893471,-0.09550116497533193,-0.02435024860425014,-3.216979444855081,-1.2246011930508207,4.752339036383367,0.9995764869229234,0.025833640705941692,0.01288034187101726,-0.0036832854883519606,0.07493856814159369,0.033963768605005815
2.932,0.6649999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.47372741884952363,-0.05149360504664566,0.056149479815210686,-0.06545620862528517,0.8559026052630037,-0.2380712725583649,0.1099727777982952,-0.09846024025297728,-0.01671616086107154,-2.819571645319758,-1.4795376388226766,3.8170438715893,0.9995746288177306,0.025949875822950927,0.012784686336047398,-0.0037036689860826676,0.07513449316153517,0.03397772759999304
2.934,0.6675,3,2,-0.022098057331549147,0.999989389631224,0,0.47362986260263407,-0.049773763179242245,0.05560606614217993,-0.04877498332212528,0.8599197279655669,-0.27169516067011124,0.1050166477364546,-0.10179395053987389,-0.011006453637449329,-2.4780650309203036,-1.6668551434483043,2.854853611811106,0.9995729606068374,0.026060386716483745,0.012686248988982267,-0.0037164168844030223,0.07531759873278294,0.03399082097924176
2.936,0.6699999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.47356057685407593,-0.04804566825356589,0.05499044923995438,-0.03463988371843432,0.8640470385254112,-0.30779670272065474,0.10066525730886693,-0.10540191994918409,-0.007041201467740919,-2.175695213793837,-1.8039847046551019,1.9826260848542048,0.9995714633060535,0.02616588265728561,0.012584608548972408,-0.0037234334463553294,0.07548647568528959,0.0340031287333775
2.938,0.6725,3,2,-0.022098057331549147,0.999989389631224,0,0.4735065657514408,-0.04632227516601337,0.05429603395342165,-0.027002972315572422,0.8616961355726822,-0.3471959904423034,0.09686023003362015,-0.10922055190653784,-0.004319803546383429,-1.9025136376233804,-1.9093159786768739,1.3606989606787454,0.9995701186598035,0.02626699167541216,0.012479448120945617,-0.003726446745470631,0.0756400932944389,0.034014718582072084
2.94,0.6749999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.473467079330806,-0.044611106752365,0.05351941934673155,-0.01974098078695345,0.8555833260062485,-0.38829589378448226,0.09354320596300181,-0.11318604288517586,-0.002482431536208571,-1.6585120353091831,-1.9827454893190164,0.9186860050874289,0.9995689104748579,0.026364276583593225,0.01237052694299323,-0.003726686931068971,0.07577774962590128,0.03402564806835099
2.942,0.6775,3,2,-0.022098057331549147,0.999989389631224,0,0.4736444690754257,-0.04282141979772459,0.05316027168031912,0.08870043583924545,0.8948383673585671,-0.17956406055115437,0.09060166674807696,-0.11050037432310579,-0.0013889612215041425,-1.4707696074624161,1.3428342810350429,0.5467351573522141,0.9995678242260904,0.026458236893265465,0.012257677047797115,-0.00372502695447573,0.0758990258237091,0.03403596624725411
2.944,0.6799999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.47384604166584177,-0.04101632737235952,0.05275042250192753,0.10079142752226893,0.9025415776136985,-0.20491549072239756,0.088142870668958,-0.10832772470458776,-0.0015104405651803765,-1.229398039559487,1.0863248092590132,-0.060739671838117015,0.9995667660160998,0.02654923181114909,0.012147528384211029,-0.003722381026732258,0.07601353393819141,0.03404552975239878
2.946,0.6825,3,2,-0.022098057331549147,0.999989389631224,0,0.4740547260310288,-0.039189969091081106,0.05228436208276806,0.1043464572997196,0.913175340594199,-0.23302154863256241,0.08615052256022959,-0.10661509276465289,-0.002640342491275538,-0.9961740543641991,0.8563159699674399,-0.5649509630475807,0.9995657263185681,0.026637760965908724,0.012039538052615944,-0.0037199440098093354,0.07611998585664997,0.03405439788055112
2.948,0.6849999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.4742766017730796,-0.037377434948228386,0.05176458523244165,0.11094152090057077,0.9062639054562518,-0.2598800654230917,0.08453935476722266,-0.10531416655791793,-0.003964176230291449,-0.8055838965034717,0.650463103367475,-0.6619168695079555,0.9995646957526246,0.026724304678654654,0.011933221295537245,-0.003718705946590031,0.07621730871262151,0.03406262736086102
2.95,0.6875,3,2,-0.022098057331549147,0.999989389631224,0,0.47451005498017373,-0.035572034802973274,0.051186062517142555,0.11672966354894833,0.902697387868288,-0.2892532543569377,0.0833046366208533,-0.10436627880347936,-0.0056111242467769724,-0.6173590731846726,0.47394387721929043,-0.8234740082427617,0.9995636692987555,0.02680924788446087,0.011828162884782731,-0.003718845069210879,0.07630466048809044,0.03407026944310825
2.952,0.6899999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.47475131629336564,-0.03375274569076949,0.0505409083717621,0.12063310272075406,0.9096422149000163,-0.3225692413731025,0.08247541930985075,-0.10371814952274415,-0.00791706272883879,-0.4146086555012777,0.3240646403676051,-1.152969241030909,0.9995626405732421,0.026892972007628323,0.01172400267881444,-0.003720670373970317,0.07638139264308294,0.03407737399625799
2.954,0.6925,3,2,-0.022098057331549147,0.999989389631224,0,0.4750019028284993,-0.03191737970176234,0.04982805215354911,0.1252952020513345,0.9176809665616608,-0.3564205580354116,0.08200893162657662,-0.10331918658676736,-0.010816271001093797,-0.233243841637065,0.19948146798838792,-1.4496041361275036,0.9995616002456968,0.026975891112645336,0.011620424758429462,-0.0037248276972368793,0.07644703329818334,0.03408399014013133
2.956,0.6949999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.4752630692102425,-0.030067274894499663,0.04904619046840914,0.13058470092030824,0.9250506037203069,-0.39092360255757974,0.0818709365646507,-0.10312714771457565,-0.014240538817074086,-0.0689975309629497,0.0960194360958608,-1.7121339079901443,0.9995605395140413,0.027058375409895787,0.01151716526971448,-0.003731899077688248,0.07650129429822108,0.03409016243642565
2.958,0.6975,3,2,-0.022098057331549147,0.999989389631224,0,0.47553570770251474,-0.02820098286764266,0.048194701304980166,0.13632039931640674,0.9331444290729476,-0.4257376871708072,0.0820258962548365,-0.10310578682892585,-0.018119339792103513,0.07747984509288959,0.010680442824900747,-1.9394004875147135,0.9995594500118979,0.027140759806347677,0.011414004192748283,-0.0037423999431304587,0.07654405043496024,0.034095931316879186
2.96,0.6999999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.47582384934671007,-0.02631840519110088,0.04727389304043218,0.1440717596094882,0.9412875008719511,-0.4603976134579302,0.08244435230160947,-0.103220282807348,-0.022455888014577197,0.20922802338648577,-0.05724798921107797,-2.168274111236842,0.9995583239444465,0.02722334262653204,0.011310759427567938,-0.0037567766474673114,0.07657532064707645,0.034101333259873634
2.962,0.7025,3,2,-0.022098057331549147,0.999989389631224,0,0.4758264113353605,-0.02385209666975101,0.04710645289333501,0.0012781805839734914,1.2331743101829866,-0.08371432272469725,0.07185777298361631,-0.10063027357879817,-0.022704735487298247,-5.293289658996575,1.2950046142749139,-0.12442373636052488,0.9995571536808263,0.027306392554909277,0.01120728340722247,-0.003775480069129025,0.07659524814753627,0.03410640113549099
2.964,0.7049999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.47591399760948067,-0.021760084200910943,0.046792665128669975,0.04379173348161407,1.0460132037293892,-0.1568893096406203,0.06331687935940639,-0.09936589747012982,-0.016798177650729912,-4.270446812104967,0.6321880543341758,2.9532789182841674,0.9995562255473461,0.02737885631104196,0.011106351527278919,-0.0037946215087617473,0.0766208401117364,0.03411077814317948
2.966,0.7075,3,2,-0.022098057331549147,0.999989389631224,0,0.4760513787444177,-0.019828840411452844,0.04636984677653456,0.06868962300286398,0.9656231172424821,-0.2114049946419243,0.056213674842442884,-0.0989745258054305,-0.009074249269648914,-3.5516022584817475,0.19568583234966194,3.861964190540499,0.9995555246093504,0.027442713300923783,0.01100681305980803,-0.0038079884291053506,0.07664921748318552,0.034114647300376805
2.968,0.7099999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.47623157377360853,-0.017953246666968112,0.04585700098811317,0.09009688824965686,0.9377966166662509,-0.2564187098565558,0.05020614137488608,-0.09916491798173475,-0.0019878461866394206,-3.003766733778402,-0.09519608815213176,3.5432015415047466,0.9995550301088517,0.02749938356165834,0.010907850343197868,-0.0038137237330237938,0.07667804504104776,0.03411814114565068
2.97,0.7125,3,2,-0.022098057331549147,0.999989389631224,0,0.47645696069025867,-0.016100431166888196,0.045261956587683096,0.1126932704578126,0.9264071671364138,-0.2975179102071337,0.04510983128922939,-0.09978382578067055,0.003807550802355987,-2.548155042828344,-0.30945389946789714,2.897698494497704,0.9995547172315971,0.027549971837421618,0.010808868731722703,-0.0038124360400770994,0.07670540647190466,0.034121359149984425
2.972,0.7149999999999997,3,2,-0.022098057331549147,0.999989389631224,0,0.47672363658981715,-0.014255150393611107,0.044591364873156646,0.13333812913241216,0.922640185409042,-0.3352913995514779,0.04069003068013635,-0.1007216895230488,0.008175247063499438,-2.209900304546522,-0.468931871189123,2.1838481305717257,0.9995545613806615,0.02759540505793023,0.010709408149768227,-0.003805393525489124,0.07672973109777051,0.034124377841549494
2.974,0.7175,3,2,-0.022098057331549147,0.999989389631224,0,0.4770188769606773,-0.012416057276672712,0.04384426356250113,0.14762040450133979,0.9195467390271592,-0.3735460122641303,0.03684083201569239,-0.10191382883844695,0.011210803924191853,-1.9245993322219814,-0.5960696576990717,1.5177784303462074,0.9995545422449573,0.027636376488692094,0.010609113319092608,-0.0037940066725986378,0.07674975321064856,0.03412725576126418
2.976,0.7199999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.4773379768458384,-0.010588644546926538,0.04301800447410452,0.15955014449115637,0.9137065255968427,-0.4131248139590795,0.03350966798786016,-0.10331635460081807,0.013199213624049771,-1.6655820139161155,-0.7012628811855655,0.9942048499289591,0.999554641803035,0.027673472022903454,0.010507695725138062,-0.0037795934638487107,0.07676445051840235,0.03413004190248148
2.978,0.7225,3,2,-0.022098057331549147,0.999989389631224,0,0.4776796971557282,-0.008773433473093471,0.04210737990276709,0.17086036106925825,0.9076052915532349,-0.45530760002121085,0.030762388967205633,-0.10489242786060003,0.01424444823315589,-1.373639510327262,-0.7880366298909764,0.5226173045530593,0.9995548438972446,0.02770722156125284,0.010404918278213155,-0.0037631888783906118,0.0767730204709004,0.03413277609890519
2.98,0.7249999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.47802848432917183,-0.0069701803998827964,0.041110594840345224,0.17439342554318935,0.9016255826450431,-0.498387980790973,0.028561165561351454,-0.10660313935369761,0.014472535314809833,-1.100611702927091,-0.8553557465487961,0.11404354082697118,0.9995551304020462,0.027738219313166636,0.010300583722899864,-0.0037457243959525695,0.07677485046147088,0.03413548996694412
2.982,0.7275,3,2,-0.022098057331549147,0.999989389631224,0,0.4783418078502757,-0.0048884122698493095,0.041000118925967444,0.15666102242912386,1.040887214530418,-0.055231281487914785,0.022801443642750194,-0.10243158626630866,0.01495103495001622,-2.8798609593006272,2.085776543694479,0.2392498176031939,0.9995554841913958,0.02776702004083254,0.010194536967938412,-0.0037280071037401113,0.07676951435485099,0.03413820603904957
2.984,0.7299999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.47870622316428757,-0.0029024007331933475,0.0407753918066566,0.18220767105355146,0.9930058499966521,-0.11235826759598488,0.018187462504902694,-0.09896850263308206,0.016398024871792344,-2.3069905689237515,1.7315418166132968,0.7234949608880616,0.9995559453510998,0.027790043197729913,0.010092651582647261,-0.003709986033495303,0.07676642601646022,0.03414065078846698
2.986,0.7325,3,2,-0.022098057331549147,0.999989389631224,0,0.47910936681540023,-0.0009696957035990952,0.04045835203982886,0.20157224248763012,0.966351939321233,-0.15851535768551983,0.014430767463624145,-0.09602571779392444,0.01758034288783025,-1.878347520639274,1.4713924195788186,0.5911590080189526,0.9995564943471473,0.02780842645983894,0.009994250588257446,-0.0036906613835564895,0.07676396400794999,0.03414291686682806
2.988,0.7349999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.47954521101452696,0.0009268831927961088,0.04005401380129912,0.21792277444773578,0.9482886353267839,-0.20216506464860906,0.01141364658716518,-0.09351899750001236,0.018225961556837422,-1.508560438229483,1.2533601469560351,0.32280933450358656,0.9995571127118321,0.027823031417603925,0.009898809858419188,-0.0036702742823424444,0.07676076689938471,0.03414507109434105
2.99,0.7375,3,2,-0.022098057331549147,0.999989389631224,0,0.4800067778114138,0.002818131971219321,0.039561984163464584,0.23078416834475562,0.9456234676314075,-0.2460110733098304,0.009039170337981807,-0.09138459033124025,0.018058931890767925,-1.1872381245916863,1.0672035843860534,-0.08351483303474863,0.9995577831194414,0.027834604394980103,0.00980588143411799,-0.0036493414231577,0.07675566595323834,0.03414716598898468
2.992,0.7399999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.4804740560450752,0.004711349355521981,0.03898456946996652,0.23363946868461288,0.9466078281236374,-0.28870378971416066,0.0071781749490036455,-0.08956074259364286,0.016915368481624813,-0.9304976944890807,0.9119238687986929,-0.571781704571556,0.9995584891113933,0.027843797188188076,0.00971507299549157,-0.0036286581795271,0.07674766275300056,0.03414924380980209
2.994,0.7425,3,2,-0.022098057331549147,0.999989389631224,0,0.4809490512132433,0.006625956493075546,0.038322190535343116,0.2374976260894058,0.9573026816237519,-0.331186072568606,0.005796445982605255,-0.08800180879596782,0.014879867203238695,-0.6908644831991952,0.7794668988375246,-1.017750639193059,0.9995592165056912,0.027851133766608693,0.009626048873308283,-0.0036091868241988844,0.07673594483311111,0.03415133391382817
2.996,0.7449999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.481433577683817,0.008547617423889046,0.037575265167730264,0.24226306038939588,0.9608293873426184,-0.3734594712669477,0.004966506708792853,-0.08666860935618415,0.012053535039292651,-0.4149696369062008,0.6665997198918294,-1.4131660819730216,0.9995599518615549,0.02785710271810926,0.009538521210067595,-0.0035918067604131356,0.07671985634395737,0.034153454722644506
2.998,0.7475,3,2,-0.022098057331549147,0.999989389631224,0,0.4819378608189101,0.010442371746040608,0.03674951457905214,0.25214146306903484,0.9473757877351029,-0.41287227734900256,0.004579504260077086,-0.08554801924700631,0.009142547923765837,-0.1935012243578839,0.5602950545889194,-1.455493557763407,0.9995606796381368,0.02786226382763818,0.009452244351133541,-0.0035772968106995364,0.07669889550252793,0.03415561796028406
3.0,0.7499999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.48246112494949067,0.012311703566038697,0.035845072090276896,0.26163202331836566,0.9346642279676479,-0.4522184396015785,0.00461125383821614,-0.08461460386987517,0.006159537170410836,0.015874789069527134,0.46670768856557815,-1.4915053766775006,0.9995613896480546,0.027867061224931638,0.009367005015958642,-0.003565731421025388,0.0766727125460816,0.03415782773670302
3.0020000000000002,0.7525000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.48272287802343583,0.014646932981911782,0.036014236103749445,0.13087398831059954,1.167628785238275,0.0845888198229936,-0.0049061050383980365,-0.08157847495220881,0.007559474360279005,-4.758679438307088,1.5180644588331746,0.6999685949340843,0.9995620720798505,0.027871914616581027,0.009282615595724126,-0.0035571734205211225,0.07664106867692336,0.03416008601345734
3.004,0.7549999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.4830439712143391,0.016674080023952504,0.03600465390194908,0.16054514823077579,1.013577624527202,-0.004786258783738617,-0.012472802311026815,-0.07957760777033422,0.013554209733588951,-3.7833486363143893,1.0004335909372928,2.997367686654973,0.9995629895432304,0.027867232939184743,0.009201265920851296,-0.003547389063366462,0.0766159723097446,0.03416202081431649
3.0060000000000002,0.7575000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.4834028043606966,0.018587028565878967,0.03584726573566623,0.17941583933874697,0.9564750542966884,-0.0786903576910376,-0.018594791822931087,-0.07817338918573949,0.020214987746624398,-3.0609947559521355,0.7021092922973681,3.3303890065177235,0.9995641140075178,0.027854926112852337,0.009122056049330238,-0.0035317379640480012,0.0765952317343181,0.03416379043781197
3.008,0.7599999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.483796907304649,0.020446365472104107,0.035563826460742375,0.19705128070759553,0.9296679791287421,-0.14171651861860468,-0.023540522992754193,-0.07720709112800493,0.026122615479583708,-2.4728655849115526,0.4831490288672766,2.953813866479655,0.9995654129494554,0.027836434106935905,0.009044413367247157,-0.0035095239331667896,0.07657701278261918,0.03416550287742327
3.0100000000000002,0.7625000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.48422448825037545,0.022278237406171228,0.03516631026474959,0.21379072288853726,0.9159349770393288,-0.19875531084984388,-0.027477461564653534,-0.07658213686180494,0.030759907891196835,-1.9684692859496709,0.3124771330999923,2.318646205806563,0.9995668545360304,0.027812941252826188,0.00896788344901328,-0.003481476447994689,0.07655976431169155,0.03416723270025721
3.012,0.7649999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.4846824319061978,0.024093591798230694,0.03466118579813696,0.22897242009699603,0.9076758284165016,-0.2525596440799962,-0.03052281396988027,-0.07622945856168853,0.03401655622948285,-1.522676202613369,0.1763391500582115,1.628324169143009,0.999568408792996,0.0277854688091265,0.008892093399957344,-0.003448846337769201,0.07654217992341367,0.0341690309718118
3.0140000000000002,0.7675000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.4851733467788501,0.025915429157275717,0.034057109248983274,0.24545848560705075,0.9109174489257676,-0.3020357978883492,-0.032827828159222305,-0.07606069997091014,0.03550673357625321,-1.152507094671019,0.0843792953891951,0.7450886733851788,0.9995700480445681,0.027754921483134985,0.008816735873062415,-0.0034129978303312457,0.07652317172846124,0.034170931509124855
3.016,0.7699999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.48566050717215337,0.027749636219661755,0.0333494161995971,0.24358085784705433,0.9171022729563243,-0.35384419686585034,-0.03448630607186487,-0.07601929408598071,0.03546359959985469,-0.8292389563212808,0.020702942464711625,-0.021566988199259174,0.9995717468717968,0.027722055789295444,0.008741580571739316,-0.0033756847583324948,0.0765018590455647,0.034172953302954764
3.0180000000000002,0.7725000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.4861490099044596,0.02960143141460052,0.03253859307244617,0.24425188563403163,0.9258963608413489,-0.4054094217515338,-0.03555196836382662,-0.07605368460039393,0.03416259300011332,-0.5328311459808743,-0.017195257206602914,-0.6505032998706874,0.9995734830049241,0.02768753200099202,0.008666459915976645,-0.003338430413205463,0.076477536963207,0.03417510599949432
3.02,0.7749999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.48664566026825284,0.0314470241277836,0.03162783256494994,0.2483256475024035,0.9227948817613042,-0.4553782841733245,-0.036120302776527176,-0.07619444587099136,0.03228395863458994,-0.2841672063502813,-0.07038063529871605,-0.9393171827616897,0.9995752363881787,0.027651953881269873,0.0085912653556602,-0.0033024847696121688,0.07644964019239299,0.034177392690136074
3.0220000000000002,0.7775000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.48712398493273396,0.03361466223766485,0.03196218041542858,0.23916349561497585,1.0838245374860531,0.1671822726422647,-0.043729960877065356,-0.07205954123436441,0.03385268865698123,-3.8048290502690856,2.0674523183134745,0.7843650111956473,0.9995769923184235,0.027615823765959575,0.008515876331016223,-0.0032684179195448105,0.07641772547496076,0.03417981298076904
3.024,0.7799999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.48760722742483203,0.03562687119806375,0.032107427891060726,0.24162226739360632,1.0061057648558787,0.07262994888409757,-0.04977565416392296,-0.06859189930519752,0.03698288825310033,-3.0228466434288035,1.733820964583448,1.5650997980595494,0.9995789200926531,0.02757206102712424,0.008444638172666606,-0.0032329619940208495,0.0763889075926833,0.034182060004783354
3.0260000000000002,0.7825000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.48811237279882264,0.03756388733374743,0.032091145076120486,0.252574064073874,0.968507523573292,-0.008136632593105375,-0.054566003586073136,-0.0655880303536848,0.04023835117324568,-2.3951747110750885,1.5019344757563593,1.6277314600726747,0.9995809869965155,0.027522217457399186,0.008376932539498887,-0.0031945238343829233,0.0763618289990413,0.03418424788791516
3.028,0.7849999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.488639718792903,0.039457708139503694,0.031931486616061475,0.26367466142994994,0.9469088453868431,-0.07982541430179779,-0.058285536532094895,-0.06295480885222382,0.04290752139893994,-1.8597664730108803,1.316610750730484,1.3345851128471302,0.9995831622620299,0.027467548286577163,0.0083123036657855,-0.0031529543499729715,0.07633532181258619,0.03418645316757081
3.0300000000000002,0.7875000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.48918320529102594,0.04133887709861735,0.03164168456772404,0.27174504595412163,0.9405826222022745,-0.14489787110195884,-0.06112605709912036,-0.06059938340443823,0.044426387585315585,-1.4202602835127336,1.1777127238927947,0.7594330931878224,0.9995854171827497,0.027409130091160517,0.00825036855681754,-0.00310882001906406,0.07630838844160431,0.03418872654112668
3.032,0.7899999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.4897318376697518,0.04322845977238579,0.031228067386566145,0.2743178999106673,0.9447895696390776,-0.20680594077977332,-0.06323147269781837,-0.058449089052645696,0.04465420751025798,-1.0527077993489975,1.0751471758962707,0.1139099624711988,0.9995877259670997,0.02734785213457351,0.008190820828401746,-0.0030632554097368044,0.07628019886783013,0.03419109926256861
3.0340000000000003,0.7925000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.49027585061500384,0.045134242400149946,0.030691642613012847,0.27200790183290025,0.9528897970687531,-0.26821014384958275,-0.06462502904362018,-0.056453898346792805,0.04359410632416795,-0.6967781729009084,0.9975953529264462,-0.5300505930450166,0.999590066028865,0.02728446067009354,0.008133422416136746,-0.0030175390887712686,0.07625006703691004,0.03419358971528701
3.036,0.7949999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.49082199258842807,0.04702472621712807,0.030033310211273055,0.2730722402660367,0.9452398021290652,-0.3291643086396121,-0.0652629608628988,-0.0546450008798017,0.04192432118121585,-0.31896590963931304,0.9044487334955491,-0.8348925714760508,0.9995924153580843,0.02721967836310794,0.008077985365907977,-0.002972948171175885,0.07621741864241713,0.03419620911173945
3.0380000000000003,0.7975000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.4913696845729095,0.04890742915557122,0.029259651919517064,0.27384704237892865,0.9413490315185054,-0.38682755973820093,-0.06524219273700116,-0.05299304321522508,0.03960000638784413,0.010384062948822957,0.8259788322883136,-1.1621573966858583,0.9995947533499842,0.027154265997542688,0.008024309337304159,-0.0029300807119584053,0.07618176833297888,0.03419896499961138
3.04,0.7999999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.49192587943060734,0.05079697338773898,0.028383749132560053,0.2780983754624187,0.9447702896718734,-0.4379500329509938,-0.0648156770593771,-0.05148058575446349,0.03650294819038631,0.21325783881203028,0.7562287303807935,-1.5485290987289102,0.9995970619018371,0.027088887700148067,0.00797222179894783,-0.0028895812797630543,0.07614275298050775,0.03420185737733939
3.0420000000000003,0.8025000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.4924154450441628,0.05311949116559083,0.02897899004622842,0.2447840850940547,1.1612691217049613,0.2976321632137271,-0.07425311475612621,-0.04848435112299804,0.037702307025215945,-4.71871884837456,1.498117315732724,0.5996794174148168,0.9995993294912098,0.027023955648931612,0.007921563626292134,-0.0028522151958134557,0.07610013454554367,0.03420487956887299
3.044,0.8049999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.49291440845035334,0.055219450041500404,0.029320510921031894,0.2494833025301356,1.049984063067797,0.170769079048954,-0.08181092037819025,-0.04600090336981433,0.04145617392407142,-3.7789028110320175,1.2417238765918548,1.8769334494277388,0.9996018230547915,0.026949572840274667,0.007873904055310917,-0.0028138059975378544,0.07605825762753839,0.03420767437436939
3.0460000000000003,0.8075000000000001,3,2,-0.022098057331549147,0.999989389631224,0,0.49341379426286447,0.057192667149300457,0.029442237328239355,0.24969457228289868,0.9866098952874091,0.060869638280930616,-0.08790184518596585,-0.0438707064973495,0.04638837319927585,-3.0454624038878024,1.0650984362324134,2.4660996376022135,0.999604501400351,0.026867598852861288,0.007828805674432199,-0.0027717708688646306,0.07601631797747188,0.034210405406748176
3.048,0.8099999999999998,3,2,-0.022098057331549147,0.999989389631224,0,0.4939193215843226,0.0590928975768142,0.02937248824989977,0.25276541822963716,0.9501146745080393,-0.034869677811832034,-0.09277748617359224,-0.04199833252310827,0.05129890582674423,-2.4378204938131876,0.9361869871206158,2.455266313734189,0.9996073292300179,0.026779491561375556,0.007785951753698924,-0.0027249103900778143,0.07597365327645811,0.03421318326720957
