count,phase,lin_acc_x,lin_acc_y,lin_acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,quat_w,quat_x,quat_y,quat_z,left_foot_z,right_foot_z
1.836,0.295,0.46238277848883513,-1.644910893206236,9.346889383284244,0.04475411805900043,-0.009299322809210132,-0.04517693262452094,2.880992752203885,1.2293482543328393,0.011168567180429995,0.9994527511514951,-0.027123984569847045,0.004651534330731367,-0.018353498443998285,0.03419102368618452,0.07932750451207557
1.838,0.2975,0.45734677320316536,-1.652513423886965,9.280267606257627,0.04996993166714183,-0.007320614603209269,-0.04419963908765504,2.607906804070699,0.9893541030004316,0.488646768432948,0.9994533271179825,-0.027074381784411083,0.0046421022855754205,-0.018397707741961956,0.03419639297925031,0.07921892360606794
1.84,0.3,0.5875898347749096,-1.768265292037838,10.122074831596578,0.05464277680843217,-0.005705757066562681,-0.04217297028886759,2.3364225706451713,0.8074287683232937,1.0133343993937276,0.9994540547400705,-0.027020069499344185,0.004634253008610008,-0.01843995680408241,0.034201915591249916,0.0791105060465267
1.842,0.3025,0.5537250226421888,-1.6675480111231082,9.982965604855819,0.06670343564844212,-9.618144055490276e-05,-0.04362530725018714,6.030329420004976,2.8047878130038892,-0.7261684806597751,0.999455049885541,-0.026953606302325895,0.004631749927249424,-0.01848386480697107,0.03420738887989265,0.0789964186043431
1.844,0.305,0.5368579703457532,-1.6107651152934352,9.857565365617594,0.07741904408633153,0.005316502312583554,-0.047650481071674855,5.357804218944703,2.706341876569229,-2.012586910743859,0.9994562270561728,-0.026876351911272262,0.004634350940362896,-0.018531991202900357,0.034212916818319505,0.07887782783223327
1.846,0.3075,0.5290417718554572,-1.5677413678872418,9.746871270285181,0.08703742720059468,0.01054601400259049,-0.052632239550521244,4.809191557131574,2.614755845003468,-2.4908792394231942,0.9994575367984722,-0.026789410494352305,0.004641867018302677,-0.018585281614267563,0.034218566445891635,0.07875583132404641
1.848,0.31,0.5259168031767754,-1.5430768092372138,9.640799192984524,0.09540989271973753,0.015594130282557433,-0.05773062672882583,4.186232759571425,2.524058139983472,-2.5491935891522948,0.9994589410780499,-0.026694030879125426,0.00465413656858181,-0.01864384154004022,0.03422437280223607,0.0786314908571312
1.85,0.3125,0.5248327523311516,-1.529112681711234,9.541986362439474,0.10284664503080759,0.020485066487321353,-0.06257508034794691,3.7183761555350316,2.4454681023819598,-2.4222268095605397,0.9994604169996031,-0.026591149671948453,0.004671026447145734,-0.018707408212657917,0.03423036145081966,0.07850571324841464
1.852,0.315,0.5246114223968746,-1.520626550617804,9.45040882790273,0.10947978248478565,0.02520336087364233,-0.06684393069993526,3.3165687269890305,2.359147193160488,-2.134425175994173,0.9994619514117696,-0.02648157023785132,0.004692394244809475,-0.018775397576826343,0.03423654644498392,0.07837928911391355
1.854,0.3175,0.5245105023183183,-1.515842455430904,9.365446077772516,0.11536461386092821,0.029733241550115943,-0.07037542707074064,2.9424156880712773,2.2649403382368067,-1.7657481854026906,0.9994635359957137,-0.026366040200827688,0.0047180850646637695,-0.018847063760620678,0.034242931974396734,0.07825290652196043
1.856,0.32,0.5267037182352895,-1.5213980964302527,9.287689744127677,0.12054532185519144,0.0340601500189082,-0.07309860487208439,2.5903539971316167,2.163454234396128,-1.3615889006718742,0.999465165359849,-0.026245262963007214,0.004747930471642465,-0.018921589797106307,0.034249515022925975,0.07812715429400169
1.858,0.3225,0.5289142274667759,-1.530604962752902,9.216118782147873,0.12510198221474794,0.038170893206476014,-0.07467517935688829,2.27833017977825,2.055371593783908,-0.7882872424019512,0.9994668431226942,-0.02611986055979333,0.004781756247566472,-0.018997820661410134,0.034256294271602324,0.07800253943102044
1.86,0.325,0.652165675953048,-1.5958418676037522,10.248189828145522,0.1290773511142428,0.042053685140723863,-0.07501618677516791,1.9876844497474233,1.9413959671239245,-0.17050370913981178,0.9994685763231017,-0.025990412080768275,0.004819377776495809,-0.019074512323856326,0.03426327691362663,0.07787948140871363
1.862,0.3275,0.6271677382078734,-1.5713059358222041,10.072841965504935,0.13960022104128533,0.045806313914436264,-0.07662281807688986,5.261434963521272,1.8763143868562002,-0.8033156508609751,0.9994705085322865,-0.025850382060206335,0.004860508114313247,-0.019152957537310535,0.034270372072288474,0.07774416355434895
1.864,0.33,0.6082726536899999,-1.5542476983602305,9.914480382417315,0.14927609581482604,0.04978921755790181,-0.07885395110730442,4.837937386770352,1.9914518217327737,-1.115566515207278,0.999472599565065,-0.02570061524614814,0.004905376551440676,-0.01923378214264148,0.03427768934656997,0.07759952194504924
1.866,0.3325,0.5924890188662677,-1.5416987955128794,9.770126662569188,0.1581416328778734,0.05395070649079474,-0.08134549458620124,4.432768531523676,2.080744466446464,-1.2457717394484118,0.9994748173678949,-0.025541918992091198,0.004954169753582341,-0.01931724679318175,0.03428530975787905,0.07744808859520919
1.868,0.335,0.5804751943290177,-1.5328841468652574,9.637958501078797,0.16621364965536756,0.058242692753587864,-0.08384373346007759,4.036008388747084,2.1459931313965623,-1.249119436938173,0.9994771355490928,-0.025375083522796694,0.005007032742887198,-0.019403357284353117,0.034293285706091574,0.07729203546559936
1.87,0.3375,0.5720756145642986,-1.525100442993073,9.516052677995702,0.17350843336969887,0.06263498015649775,-0.08614210447238618,3.647391857165658,2.1961437014549436,-1.149185506154296,0.9994795325214024,-0.02520088232618265,0.005064085462829398,-0.019491912148561566,0.03430164698010234,0.07713321102910092
1.872,0.34,0.5667772986043871,-1.5209724485237928,9.406071225245887,0.18002800665627616,0.06712579320159553,-0.08812438541509786,3.259786643288645,2.2454065225488913,-0.9911404713558377,0.9994819893735782,-0.025020086282611088,0.005125449058474109,-0.019582593602370798,0.03431040485916399,0.07697317351778038
1.874,0.3425,0.5643149480728583,-1.5242771287443522,9.305969502269678,0.1858064286947574,0.07170740368802014,-0.08961469646851634,2.8892110192406117,2.2908052432123043,-0.745155526709243,0.9994844919756205,-0.024833431448092375,0.005191240767958315,-0.019674907929625417,0.03431959146391388,0.07681322540028923
1.8760000000000001,0.34500000000000003,0.561568059963535,-1.5263533432018792,9.214544568042761,0.19089563103440152,0.07633471765735393,-0.09030011177494653,2.5446011698220667,2.3136569846668937,-0.3427076532150908,0.9994870344239778,-0.024641601215100953,0.00526153960434139,-0.019768047675766065,0.03432921750235672,0.07665444457909337
1.8780000000000001,0.34750000000000003,0.5456069337188224,-1.5297538659579437,9.1289885154512,0.19530558857401492,0.08096976150169771,-0.09019773162182032,2.2049787698067007,2.3175219221718906,0.05119007656310265,0.9994896115793827,-0.024445269736031172,0.0053363858194923185,-0.01986122148343706,0.03433927968630268,0.07649769283836816
1.8800000000000001,0.35000000000000003,0.6905910405212433,-1.4932092462273483,10.300891949319036,0.1990457379833734,0.0855704234652522,-0.08922395354671306,1.8700747046792447,2.300330981777246,0.4868890375536311,0.9994922211162491,-0.02424510201553194,0.005415779245765804,-0.01995355335587636,0.03434976425704388,0.07634364227044599
1.8820000000000001,0.35250000000000004,0.6626742375557997,-1.4840062902858673,10.082729461176644,0.20863863952467876,0.08794527416620855,-0.0911936777309729,4.796450770652674,1.187425350478173,-0.9848620921299178,0.9994949538347455,-0.024035308720446368,0.0054973082759634,-0.020047962373095193,0.03436039378996209,0.07617147735393243
