run_dir,run_name,qa,qalpha,right_acc_rms,right_alpha_rms,right_tilt_rms,right_tilt_std,right_acc_xyz_rms,right_alpha_xyz_rms,left_acc_rms,left_alpha_rms,left_tilt_rms,walk_distance_xy,qp_success,fallback_fraction,q_safety_violation_fraction,recovery_active_fraction,ddq_saturation_any_fraction,tau_saturation_any_fraction,arm_interval_mean_ms,arm_interval_p99_ms,arm_interval_max_ms,arm_interval_overrun_fraction
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193110_grid_r01_qa0p05_qalpha0p0003,20260805_193110_grid_r01_qa0p05_qalpha0p0003,0.05,0.0003,2.2741191711243696,6.768548061620421,0.023523840987354973,0.01398308848315888,"[0.8282879347995847, 1.204011849161806, 1.742387031809751]","[3.6164773627372, 4.1892141385769, 3.896770361263587]",2.0884626808312934,9.831796477199854,0.7209904087402015,4.75972410890741,0.99906191369606,0.0009380863039399625,0.0,0.3151969981238274,0.07615384615384616,0.0,3.287432192323641,4.093069400823878,4.609276003975538,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193136_grid_r01_qa0p04_qalpha0p0003,20260805_193136_grid_r01_qa0p04_qalpha0p0003,0.04,0.0003,2.2998734085325587,6.5556848744983744,0.022401999737460584,0.013626995416454256,"[0.8172113962174663, 1.2180666232033492, 1.771410999910934]","[3.527779547023267, 4.049663453636609, 3.7592554520291857]",2.0771937272230447,9.800151322090333,0.7223773548193924,4.764153483821296,0.99812382739212,0.001876172607879925,0.0,0.04127579737335835,0.0675,0.0,3.296580762707037,4.2792338008439375,5.42502500138653,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193202_grid_r01_qa0p03_qalpha0p0003,20260805_193202_grid_r01_qa0p03_qalpha0p0003,0.03,0.0003,2.3887269595226965,6.579706577885445,0.02027959373758816,0.012436264914033063,"[0.8249876495834506, 1.3186194448736475, 1.8129132976473086]","[3.4672572935065404, 3.9479354088300433, 3.9603625489847136]",2.078011773518644,9.789363477298673,0.7285506746503394,4.767569031477222,0.99906191369606,0.0009380863039399625,0.0,0.03283302063789869,0.05423076923076923,0.0,3.2293258115047516,4.008669300765174,5.654472997775883,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193228_grid_r01_qa0p02_qalpha0p0003,20260805_193228_grid_r01_qa0p02_qalpha0p0003,0.02,0.0003,2.4601105491345074,6.41566963524336,0.01962395650129878,0.012383390064119884,"[0.8245845071549857, 1.3867072426272748, 1.8572149384947094]","[3.4129862364550223, 3.7033852472394675, 3.9745791637456755]",2.0700369913874614,9.8017563352518,0.7310267298986866,4.773519147044855,0.9934333958724203,0.006566604127579738,0.0,0.0009380863039399625,0.029423076923076923,0.0,3.309802382775901,4.216721651755506,5.155779997949139,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193254_grid_r01_qa0p015_qalpha0p0003,20260805_193254_grid_r01_qa0p015_qalpha0p0003,0.015,0.0003,2.5422807920585693,6.456193186007481,0.018235367362171986,0.011346840301713861,"[0.8371563092681589, 1.462250955987277, 1.9037287310004947]","[3.3978218962419917, 3.670180727130707, 4.082524984205998]",2.0678745863166026,9.813170436565402,0.7468888409507813,4.790985265118231,0.99812382739212,0.001876172607879925,0.0,0.0,0.023076923076923078,0.0,3.2789367063824155,3.9974018995053475,5.7314950026921,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193320_grid_r01_qa0p01_qalpha0p0003,20260805_193320_grid_r01_qa0p01_qalpha0p0003,0.01,0.0003,2.640126425323005,6.3284315463745715,0.017137744696976952,0.010562759612454571,"[0.8370620435958546, 1.4898910675785395, 2.0124162799007688]","[3.323741652734882, 3.576367961061052, 4.02633573738208]",2.050735701775604,9.709250434899555,0.7295426834409823,4.771309505381568,0.9934333958724203,0.006566604127579738,0.0,0.008442776735459663,0.017884615384615384,0.0,3.269225126659637,4.147537200151418,5.090320999443065,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193345_grid_r01_qa0p01_qalpha0p001,20260805_193345_grid_r01_qa0p01_qalpha0p001,0.01,0.001,2.6028826423516223,5.79406743884636,0.01773029854014079,0.010307890336048455,"[0.8181785347041082, 1.436770385906379, 2.0102917184794915]","[2.9799087249239573, 3.27902069520309, 3.733548547622163]",2.057696905348923,9.761949835551976,0.7303029166530309,4.774790220210948,0.9971857410881801,0.0028142589118198874,0.0,0.0028142589118198874,0.03865384615384616,0.0,3.293054637846475,4.318585600958579,6.1079839997546514,0.0009380863039399625
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193411_grid_r01_qa0p015_qalpha0p001,20260805_193411_grid_r01_qa0p015_qalpha0p001,0.015,0.001,2.5554615971115897,5.963352279358487,0.018895317704735404,0.011099133919721544,"[0.8262085035774805, 1.4144593771634146, 1.9613944410247666]","[2.9977598917686237, 3.4395480176324273, 3.839858783006773]",2.0700829666885983,9.779497207953078,0.7317005838687911,4.774747054361548,0.99812382739212,0.001876172607879925,0.0,0.004690431519699813,0.04557692307692308,0.0,3.2531089211813997,4.036572500535839,5.361969999285066,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193437_grid_r01_qa0p02_qalpha0p001,20260805_193437_grid_r01_qa0p02_qalpha0p001,0.02,0.001,2.4906596237852434,5.967918377006684,0.019637553326315605,0.011701049012017982,"[0.8248086214168046, 1.3582494199529749, 1.9178724182770772]","[2.9897283627440383, 3.554532863036856, 3.747381778950326]",2.0721057189910606,9.803626572362306,0.729848943686098,4.773900350985469,0.99906191369606,0.0009380863039399625,0.0,0.00375234521575985,0.051923076923076926,0.0,3.2848878648999276,3.97198975051651,5.426957999588922,0.0
/home/fjk/g1_ws/hold-my-beer-mpc/evaluation/qa_qalpha_full_20260805_192643/20260805_193503_grid_r01_qa0p03_qalpha0p001,20260805_193503_grid_r01_qa0p03_qalpha0p001,0.03,0.001,2.4066087012244064,6.191900109717773,0.02094284904179075,0.011893767751082678,"[0.8116504899436343, 1.2942168150819937, 1.859567626773034]","[3.1182351446193275, 3.8229365513296796, 3.741843486316785]",2.0794013898021606,9.825243449305086,0.7326669735494509,4.775228100794588,1.0,0.0,0.0,0.010318949343339587,0.06692307692307692,0.0,3.214780441861975,3.9613701021153243,5.778679998911684,0.0
