qa,qalpha,samples,acceptable,right_acc_rms,right_acc_rms_std,right_alpha_rms,right_alpha_rms_std,right_tilt_rms,right_tilt_rms_std,right_tilt_std,right_tilt_std_std,left_acc_rms,left_acc_rms_std,left_alpha_rms,left_alpha_rms_std,left_tilt_rms,left_tilt_rms_std,walk_distance_xy,walk_distance_xy_std,qp_success,qp_success_std,fallback_fraction,fallback_fraction_std,q_safety_violation_fraction,q_safety_violation_fraction_std,recovery_active_fraction,recovery_active_fraction_std,ddq_saturation_any_fraction,ddq_saturation_any_fraction_std,tau_saturation_any_fraction,tau_saturation_any_fraction_std,arm_interval_mean_ms,arm_interval_mean_ms_std,arm_interval_p99_ms,arm_interval_p99_ms_std,arm_interval_max_ms,arm_interval_max_ms_std,arm_interval_overrun_fraction,arm_interval_overrun_fraction_std,acc_improvement_pct,alpha_improvement_pct,tilt_change_pct
0.001,0.005,1,True,2.7948958571086533,0.0,5.1381601337610014,0.0,0.020396588460500707,0.0,0.010913866508956437,0.0,2.0688047438324997,0.0,9.76568442830834,0.0,0.7376986053987163,0.0,4.785619150332685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009380863039399626,0.0,0.06865384615384615,0.0,0.0,0.0,3.2267210740624943,0.0,4.135125749053256,0.0,5.3284360001271125,0.0,0.0,0.0,4.561016526858373,21.187484041019324,34.98914179124879
0.001,0.0075,1,False,2.804859680883155,0.0,5.230675120230114,0.0,0.023752831106784066,0.0,0.013052523887798284,0.0,2.0768902275879655,0.0,9.777717647130624,0.0,0.7414863417842481,0.0,4.787613927085862,0.0,0.9971857410881801,0.0,0.0028142589118198874,0.0,0.0,0.0,0.0028142589118198874,0.0,0.08826923076923077,0.0,0.0,0.0,3.2369143949935113,0.0,4.132787548769552,0.0,6.0544400002982,0.0,0.0009380863039399625,0.0,4.220775866325234,19.76842767498024,57.20149928144147
0.001,0.01,1,False,2.8014348833948515,0.0,5.036234967927941,0.0,0.02361472436789216,0.0,0.011817397784173601,0.0,2.0729753869062457,0.0,9.770989965958966,0.0,0.7326869119677415,0.0,4.7791317253095995,0.0,0.99812382739212,0.0,0.001876172607879925,0.0,0.0,0.0,0.00375234521575985,0.0,0.10557692307692308,0.0,0.0,0.0,3.2543728528178186,0.0,3.937667850550495,0.0,5.237399000179721,0.0,0.0,0.0,4.3377244782220705,22.750879993990516,56.287478282551895
0.003,0.0,1,False,2.805815309984599,0.0,6.453609556387658,0.0,0.01522323494832539,0.0,0.009459493321187602,0.0,2.0349691696187433,0.0,9.686348706419528,0.0,0.7402523218272284,0.0,4.7902631252105765,0.0,0.9943714821763602,0.0,0.005628517823639775,0.0,0.0,0.0,0.038461538461538464,0.0,0.011538461538461539,0.0,0.0,0.0,3.276895087174893,0.0,3.9375397004732764,0.0,6.268799001190928,0.0,0.001876172607879925,0.0,4.188143426806187,1.0102462915004815,0.750741965528854
0.003,0.0001,1,False,2.7730648269544886,0.0,6.225237314601378,0.0,0.015231507418004806,0.0,0.00946530137228282,0.0,2.033639990148575,0.0,9.693167287370535,0.0,0.7297149510580816,0.0,4.778323325144619,0.0,0.99812382739212,0.0,0.001876172607879925,0.0,0.0,0.0,0.016885553470919325,0.0,0.011538461538461539,0.0,0.0,0.0,3.2829189643361665,0.0,4.1411898994738285,0.0,6.188620000102674,0.0,0.0009380863039399625,0.0,5.306493794208295,4.51317155692908,0.8054910028338398
0.003,0.0003,1,True,2.795101786880711,0.0,6.171230788326562,0.0,0.015440441024120639,0.0,0.009321088954164808,0.0,2.038423221634999,0.0,9.662766114182011,0.0,0.7404173271079719,0.0,4.781524493642141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025328330206378986,0.0,0.012115384615384615,0.0,0.0,0.0,3.260699005636738,0.0,3.84249440130588,0.0,4.323841998484568,0.0,0.0,0.0,4.5539845195433015,5.341559560244864,2.1882599024243494
0.003,0.0005,1,False,2.765054578616766,0.0,5.970326306249951,0.0,0.015577427770268147,0.0,0.0096047204782132,0.0,2.042730901452105,0.0,9.718457950381925,0.0,0.7400820988217862,0.0,4.78954817450282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005628517823639775,0.0,0.013846153846153847,0.0,0.0,0.0,3.2253775281999557,0.0,4.098536751189385,0.0,6.031228000210831,0.0,0.0009380863039399625,0.0,5.580024543762065,8.42316606679485,3.0948685411699053
0.003,0.001,1,False,2.7564915875125635,0.0,5.709744039922206,0.0,0.016329636165410787,0.0,0.009610664827339322,0.0,2.0485487757454415,0.0,9.716888685025982,0.0,0.7358143280836853,0.0,4.782636761437947,0.0,0.99812382739212,0.0,0.001876172607879925,0.0,0.0,0.0,0.0009380863039399625,0.0,0.02826923076923077,0.0,0.0,0.0,3.214389086332755,0.0,4.079147449738229,0.0,9.632003999286098,0.0,0.001876172607879925,0.0,5.872430131754206,12.42015010172996,8.073150370266772
0.003,0.0015,1,True,2.757070197246097,0.0,5.49142545722768,0.0,0.017494655728384025,0.0,0.010405698516427394,0.0,2.0558114253818784,0.0,9.727920148982896,0.0,0.7395256066667911,0.0,4.786690107146642,0.0,0.99906191369606,0.0,0.0009380863039399625,0.0,0.0,0.0,0.01125703564727955,0.0,0.03519230769230769,0.0,0.0,0.0,3.249496522405936,0.0,4.052211899579556,0.0,5.569065000599949,0.0,0.0,0.0,5.852671998492948,15.768865660378733,15.78350797640893
0.003,0.002,1,False,2.749105602981186,0.0,5.481729549512169,0.0,0.018293970648149596,0.0,0.010967543439302282,0.0,2.0586576274650947,0.0,9.721450772459747,0.0,0.737031522626072,0.0,4.780759560399571,0.0,0.9971857410881801,0.0,0.0028142589118198874,0.0,0.0,0.0,0.0,0.0,0.04673076923076923,0.0,0.0,0.0,3.3298483939096486,0.0,4.767347348024486,0.0,6.615278995013796,0.0,0.001876172607879925,0.0,6.124643771067499,15.917587938718121,21.073551223055222
0.003,0.003,1,False,2.761087585145682,0.0,5.351198054243913,0.0,0.018093654865892615,0.0,0.0105464324990958,0.0,2.066840114118388,0.0,9.738348569172665,0.0,0.7421246340198903,0.0,4.785810924130021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05653846153846154,0.0,0.0,0.0,3.2716437260971727,0.0,4.097343901594286,0.0,7.138906003092416,0.0,0.0009380863039399625,0.0,5.715487846754876,17.91976678993443,19.747816991250815
0.003,0.005,1,True,2.7681028706149826,0.0,5.097425130420908,0.0,0.020413624786527765,0.0,0.010705375908615925,0.0,2.065554697509432,0.0,9.752976520751742,0.0,0.7315834663191446,0.0,4.777283329228524,0.0,0.99906191369606,0.0,0.0009380863039399625,0.0,0.0,0.0,0.00375234521575985,0.0,0.07673076923076923,0.0,0.0,0.0,3.2788605815683756,0.0,4.234823248589235,0.0,5.948629997874377,0.0,0.0,0.0,5.475932690429091,21.81230460270943,35.101891971707744
0.003,0.0075,1,True,2.77926966021917,0.0,5.138310765677909,0.0,0.02338988376111115,0.0,0.01259823742044713,0.0,2.076490353361863,0.0,9.771206164446982,0.0,0.7347774247259452,0.0,4.779672588181203,0.0,0.99812382739212,0.0,0.001876172607879925,0.0,0.0,0.0,0.004690431519699813,0.0,0.08942307692307692,0.0,0.0,0.0,3.2586237842447896,0.0,4.036386703228345,0.0,5.135564995725872,0.0,0.0,0.0,5.094613634918867,21.185173548538327,54.799433327976814
0.003,0.01,1,False,2.7999599690232793,0.0,5.642605805976688,0.0,0.03171360657264832,0.0,0.017045072861809448,0.0,2.066425256562193,0.0,9.790317980753478,0.0,0.7432904795129547,0.0,4.789653931205447,0.0,0.9878048780487805,0.0,0.012195121951219513,0.0,0.0,0.0,0.001876172607879925,0.0,0.10557692307692308,0.0,0.0,0.0,3.2249233358541334,0.0,4.065590750724365,0.0,5.089942998893093,0.0,0.0,0.0,4.388089263004571,13.449960967203276,109.88767521772176
0.006,0.0,1,True,2.714144859277943,0.0,6.467370849610532,0.0,0.015749504326378422,0.0,0.009788368096778563,0.0,2.039276224723002,0.0,9.708830636011529,0.0,0.7459805365115386,0.0,4.788185664819683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0150093808630394,0.0,0.014423076923076924,0.0,0.0,0.0,3.1708028443266145,0.0,3.98755720043482,0.0,5.171609000171884,0.0,0.0,0.0,7.318469234014909,0.7991664275978929,4.233709317248857
0.006,0.0001,1,True,2.694663238357413,0.0,6.297378874085228,0.0,0.015342398803477302,0.0,0.00955002446345685,0.0,2.0441951307619606,0.0,9.695869482613391,0.0,0.7321613903165335,0.0,4.782264779177992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01125703564727955,0.0,0.01326923076923077,0.0,0.0,0.0,3.304684721383236,0.0,5.056858799343871,0.0,5.782812000688864,0.0,0.0,0.0,7.983719816549293,3.406616358158937,1.5393947625710858
0.006,0.0003,1,True,2.691322904912976,0.0,6.103402650699433,0.0,0.016024248806591174,0.0,0.010085374882089364,0.0,2.050581024052644,0.0,9.728093987697168,0.0,0.7354449119626606,0.0,4.784617776026688,0.0,0.9962476547842402,0.0,0.00375234521575985,0.0,0.0,0.0,0.03283302063789869,0.0,0.014423076923076924,0.0,0.0,0.0,3.2362928986435393,0.0,4.110728498653767,0.0,5.915189001825638,0.0,0.0,0.0,8.097784184131209,6.38195262703181,6.052029163610637
