bin_id,phase_center,bin_count,acc_H_x,acc_H_y,acc_H_z,acc_H_std_x,acc_H_std_y,acc_H_std_z,omega_H_x,omega_H_y,omega_H_z,omega_H_std_x,omega_H_std_y,omega_H_std_z,alpha_H_x,alpha_H_y,alpha_H_z,orientation_quat_w,orientation_quat_x,orientation_quat_y,orientation_quat_z,orientation_R_00,orientation_R_01,orientation_R_02,orientation_R_10,orientation_R_11,orientation_R_12,orientation_R_20,orientation_R_21,orientation_R_22,orientation_dispersion_rad,left_foot_z_mean,left_foot_z_std,right_foot_z_mean,right_foot_z_std
26,0.265,80,0.4693529264953013,-1.0885527625677585,-0.3042917218994633,0.009612594244947176,0.014768990704930459,0.06262872640891683,-0.03561675240371445,-0.07060014063245337,-0.0010764597244118737,0.0081821821031661,0.0045092805998064815,0.00816491173794784,3.714634022265994,2.0505169860567687,-3.246640623168163,0.999546718177543,-0.029409148006499738,0.0056985509573986275,0.002997784352006946,0.9999170796119295,-0.0063280300787625044,0.011215611248271105,0.0056576719646476365,0.9982522306050213,0.058825800802367295,-0.011568260383070069,-0.05875746869481048,0.9982052570610355,0.0003686516773595578,0.034157510916665454,9.052941285044869e-06,0.08146110448240548,0.0001660297679097911
27,0.275,81,0.5329837021692271,-1.124973022361113,-0.0148215242717848,0.0320680163565377,0.0385399904460614,0.2863609634383628,-0.00937849378640727,-0.05802259865818686,-0.01619626431381824,0.009832819327885635,0.004653504223521864,0.0030201713963192525,3.811237546221885,1.7641901746172162,-1.2470777782040825,0.9995460146259049,-0.029487337706583235,0.005442601470188847,0.0029393281009635884,0.9999234768791032,-0.006196963033099778,0.010706915296761578,0.005555011722884558,0.9982437145305856,0.05897989695597423,-0.011053607138135833,-0.05891590659019954,0.9982017500084293,0.0003542581408190532,0.03417088795447934,9.948234822277295e-06,0.08098115686082374,0.000164258447202978
28,0.285,79,0.5373948234834124,-1.1554982630776014,-0.12661966406952693,0.005998984447375937,0.009570722986983252,0.09585873642661048,0.025363048335835702,-0.042373097838577914,-0.02102970417567719,0.009426121060935804,0.004190350427206372,0.0013015645684277316,3.8072931267491525,1.6600063174629196,-0.08440829181295878,0.9995486790587306,-0.029439019598743378,0.005255459079479038,0.0028570031283618185,0.9999284353659769,-0.006020858531723787,0.010337959619301939,0.005401996280359079,0.9982503633163786,0.058881496031478145,-0.010674389103659998,-0.058821436579353945,0.9982114485498574,0.00035652515642996637,0.03418713372369069,1.0041608025620823e-05,0.08046518473689922,0.00016934603810027217
29,0.295,77,0.5371848112578258,-1.1683387023044518,-0.2718881683748245,0.0497099429431933,0.029169351729797625,0.2859205161123527,0.05153819624157917,-0.03146249757878015,-0.01754679698282558,0.006391184955175353,0.0027774477339218705,0.0026846024955510194,3.676642892229667,1.6534824628978,-0.075872844911163,0.9995544725636024,-0.02927331734269936,0.005120274431643881,0.002777059523490574,0.9999321414602953,-0.005851419371199141,0.010073398928383989,0.0052518696979222575,0.9982707216643132,0.05854898916708419,-0.010398573907226809,-0.05849211193959106,0.9982337113629965,0.0003675148075287511,0.03420481867797343,1.030525594877662e-05,0.0799316149196459,0.00016446503962342233
30,0.305,80,0.5972323143461384,-1.070461335232971,0.10713856300417948,0.02015764846155557,0.07238686605220852,0.14645484743954407,0.08418933461151037,-0.015917378432213112,-0.0222436696942558,0.012490747667098588,0.006748909538096633,0.007242510327666836,4.059504765054297,2.1978360358016307,-1.8903087774903848,0.9995631777104301,-0.028996233201081374,0.005034985047597881,0.002705762581249995,0.9999346555488487,-0.005701152488896654,0.00990865746221751,0.005117170086480231,0.9983037946180048,0.057994380948489035,-0.010222485153388248,-0.05793988705193326,0.9982677347714379,0.00040904800024169725,0.034223956787652915,1.0580372510095971e-05,0.07938070575907609,0.00017701151329427696
31,0.315,80,0.5754015850705487,-0.993130507872334,-0.2975628525199732,0.004321111077388681,0.003443426937213673,0.10524053721046808,0.11649027248244792,0.003702878994045946,-0.04779173742267174,0.007830510728237261,0.005784018582040981,0.006809728607497541,3.5239391093516406,2.2826327108751103,-2.551661607451164,0.9995758511403711,-0.02857263188936735,0.0050206894424567605,0.0025524892634659325,0.9999365549521646,-0.005389721878651537,0.009891257173257234,0.004815904633570936,0.9983541790109492,0.05714665619206389,-0.010182982517763532,-0.05709539516847562,0.9983167947688742,0.00047031743561513824,0.03424450252685213,1.1038158438126295e-05,0.07879484589604484,0.0001790120159494803
32,0.325,82,0.6654547786157159,-1.0213022025184229,0.061891519416441686,0.06310469120195879,0.014512435742707091,0.4198112658747747,0.14057236036113663,0.020604744941788652,-0.06307025541347443,0.009463463011662536,0.005178213632898273,0.003089308159421099,3.6012851339034726,2.074367111917505,-1.456096036849174,0.9995911099256094,-0.02804141493126137,0.005088852589111534,0.002322840000406259,0.9999374159873176,-0.004929177682321991,0.010043272175054973,0.00435838317442079,0.9984165669259707,0.05608353933074854,-0.010303815056136267,-0.0560362569693479,0.9983755652559583,0.0005329108124346971,0.03426885256131813,1.1890581743060008e-05,0.07820583981263378,0.00018894932356150931
33,0.335,79,0.656677721333117,-1.0520068971596708,-0.1108182041175725,0.014659468987047565,0.009686128797126199,0.14848074202635705,0.17411083462490348,0.03689275278472603,-0.07108927401225852,0.009282438889668778,0.005417543346974007,0.002070436755338412,3.6534138123321576,2.114882156177643,-0.7089162467458429,0.9996092040264146,-0.027388209393389727,0.005207245247602541,0.0020517818678448315,0.9999373495761962,-0.004387194325912548,0.010298031291400424,0.003816725833096261,0.9984913523547813,0.05477638064563106,-0.010522809817104802,-0.054733644120109254,0.9984455411663103,0.000597749611906106,0.03429601437081764,1.2902616135220368e-05,0.07754914079545581,0.00021450744785137405
34,0.345,80,0.6494178245179718,-1.0634720099234747,-0.3263453722864452,0.06341230937972119,0.027884396213537915,0.39585079190498146,0.19902698135845115,0.054442859440630945,-0.07441291536140791,0.006115957726201044,0.005655230358168669,0.0007042748339713782,3.2964157348179866,2.0385598526955495,-0.5641629917490562,0.9996291011479594,-0.02663083097222347,0.005415153504226657,0.0017706192073220313,0.9999350820402967,-0.0038283450487006767,0.010731983938363901,0.0032515048980618615,0.998575327498703,0.053261083604784334,-0.010920596181669361,-0.053222730905563606,0.9985229499085091,0.0006617847303519684,0.03432934236822553,1.4852983451138372e-05,0.0768547814986041,0.0002185782769809948
35,0.355,80,0.7353269969602734,-0.9957004572089696,0.13679898093741855,0.029008845903328084,0.004383273877632697,0.21960307159289383,0.22685348638199127,0.06950971042785482,-0.08011588188024342,0.01043733702299233,0.004448984830362751,0.004236387833340854,3.486469240038169,2.0019014128523804,-1.2826485064326727,0.999650781788892,-0.025767262453569806,0.005673849323071562,0.0014731219790652267,0.9999312746909877,-0.0032376142053450957,0.011267819181800332,0.002652815946826719,0.9986677561945673,0.05153324465682868,-0.011419652464443117,-0.0514998115682538,0.9986077112390158,0.0007367406524917033,0.03436751732704398,1.686928318435729e-05,0.07612108368912604,0.0002596241160047784
