bin_id,phase_center,bin_count,acc_W_x,acc_W_y,acc_W_z,acc_W_std_x,acc_W_std_y,acc_W_std_z,omega_W_x,omega_W_y,omega_W_z,omega_W_std_x,omega_W_std_y,omega_W_std_z,alpha_W_x,alpha_W_y,alpha_W_z,left_foot_z_mean,left_foot_z_std,right_foot_z_mean,right_foot_z_std,omega_W_raw_x,omega_W_raw_y,omega_W_raw_z
60,0.605,81,-0.6296784577398485,1.0942298498095318,0.2231806604736015,0.1312902794721984,0.19322328035521877,0.05387324950432137,0.23427040761349835,0.004981603419055656,-0.01644106658236898,0.017989174007407162,0.00488160942915522,0.01701953343201208,-3.8121549175464207,-3.0982691173582437,-1.2308284761625152,0.0664276814854738,0.0007748806942847385,0.03324045703118799,7.802604579627701e-05,0.23732161389450682,0.010452144157013269,-0.06058335619483387
61,0.615,80,-0.42795889124469033,0.9578244011056117,0.31149255966694367,0.02568507489687842,0.010228516058191858,0.012219681870974037,0.20613773835668328,-0.02037099641410356,-0.024464013598535093,0.010703680172937288,0.011407866025901253,0.010699947035202932,-3.2749872560241777,-3.039642543639539,-0.5613352119770629,0.06882617230597751,0.0006797761008164908,0.03346029124675133,6.058514503855489e-05,0.19201314298651667,-0.016499417138707468,-0.009940108443421861
62,0.625,80,-0.2701369647983718,0.9600686612041558,0.20455942192244053,0.08821727851233843,0.018363221702651422,0.04633465151060368,0.1818706115171115,-0.043652677279176974,-0.025422429974001987,0.0053119937581927665,0.008319877526322544,0.0030597577366781718,-2.776691512891444,-2.759554470196957,0.053534375785784696,0.0708312552531178,0.0005415637062810203,0.033630493581081604,4.725187261200023e-05,0.16447110458038233,-0.053325676813672104,0.005748922897320879
63,0.635,79,-0.1432123593949416,0.9890756277206402,0.14383809254347998,0.020637332594748058,0.010755338921063886,0.042879938041641835,0.16171067415042018,-0.06452386793725487,-0.023607463585962538,0.0006385198620837372,0.005142572735005478,0.009388687561421477,-2.303460789711437,-2.362102741964425,0.02654213242210589,0.07242855626946906,0.0004319369735647171,0.033761217409298085,3.536171670932037e-05,0.15736919051866913,-0.07074939663327505,-0.014920480271876558
64,0.645,81,-0.10876782037897366,1.0092300452075245,-0.01119120234116205,0.0530831788487372,0.09866651713977505,0.03763266998616558,0.14501523888172851,-0.08144632115060778,-0.024997755855248292,0.001015865838062363,0.005695265713018601,0.010248964083925968,-1.9467772674062467,-1.7853112452781028,-0.19387744457842732,0.07365202326761318,0.0003144516602556973,0.033860819028313276,2.764790777399645e-05,0.15817800560548254,-0.08814103996724348,-0.04741712785719851
65,0.655,81,-0.1273198595423905,0.9518918365170622,-0.14996596230295495,0.04693163871053227,0.11236955514137843,0.04399833723915502,0.13056223787192023,-0.09308884786170452,-0.026709502699217375,0.011406231554795511,0.002077262092689048,0.01096065896508836,-1.8254105854334635,-1.1777840827971375,0.023743146051488508,0.07458005464284367,0.00026402675537711757,0.03393764848440971,2.0537425973173422e-05,0.13652192706105007,-0.09390380913337623,-0.05150852425463663
66,0.665,79,-0.0324238108834932,0.8579908884659424,-0.28027797243826846,0.0187645807324798,0.004589647591902726,0.0426623534995319,0.1158086695147931,-0.10029086647536198,-0.024617865518424476,0.006338098549871903,0.0038665917633021263,0.008010105285115615,-1.8844717777645104,-0.6558379247431616,0.530728737149081,0.07536564299301046,0.000207477397831551,0.03399468586254988,1.5422141999797834e-05,0.1085359666430584,-0.10111168320547198,-0.016891569789850628
67,0.675,80,0.07420293733301427,0.884348613053841,-0.26130118365163285,0.05687823939354943,0.02119559635407993,0.08556215163939446,0.10041068942768806,-0.1035822546575951,-0.01821784290483208,0.00383582338199512,0.0026063156231891688,0.001678628765608526,-1.8919552507732404,-0.2921735432355726,0.8606138118015405,0.0759350047026652,0.00014381152636570122,0.034038702608899594,1.2097523211824289e-05,0.09220609953134092,-0.11153831036915576,-0.00280981132252452
68,0.685,80,0.13368695302563377,0.9053399655551336,-0.2955792407951715,0.006546476672658715,0.0053853090556375514,0.03802281732958208,0.08553738550242125,-0.10496564316713114,-0.010848044529599827,0.0016837674288714105,0.0020965633668951324,0.002118591128312979,-1.7913462649815775,-0.09174373174322681,0.7674183403362871,0.07633078204972367,9.986796327813595e-05,0.034072387971854454,8.963698314034653e-06,0.08360134873303357,-0.10675948970156239,-0.004462294367912085
69,0.695,81,0.1316401260066271,0.9805882213855162,-0.35951998602933594,0.04884557202032253,0.11544737373788058,0.12972019246679214,0.07174914918798282,-0.10505015436548673,-0.005939149459451484,0.0002509082681562644,0.0015365390733456292,0.004774689974375427,-1.696548666949093,0.09121619859629118,0.5265140507525556,0.07656133218282171,5.109691036729258e-05,0.034097716197441515,6.811868140328836e-06,0.08118810516995734,-0.10459798087840916,-0.015417014789236521
70,0.705,79,0.08882900347312554,0.9901466956161636,-0.21380649791344697,0.02979489593017643,0.08336193213497872,0.06036942735590508,0.05839260683123576,-0.10350618398959048,-0.0024238197175589374,0.009331173308241292,0.00209229971630725,0.007759440738174361,-1.7499450962910907,0.2650264746724834,0.4964238101270559,0.0766714988523472,4.4801058391874425e-05,0.034115849300474885,4.397207013660683e-06,0.062155407434716,-0.10082075168105643,-0.014659532378475377
71,0.715,80,0.1655640527502501,0.912614339646329,-0.379379655044909,0.017062355495759712,0.006567592951477718,0.04795097639130346,0.04375002764732537,-0.100809730770727,0.002003631502581411,0.005039340745427474,0.0019600601089046397,0.00457275886463782,-1.8780664464572256,0.3956972577125314,0.6117690897738131,0.07676481893714984,3.4457435127231344e-05,0.03412824272946529,3.423725917037593e-06,0.03959478507086627,-0.10153423919724991,0.0076529055608910825
72,0.725,80,0.1952106347644723,0.9662673097304391,-0.23134445199681392,0.014383922133353782,0.05426253925142481,0.18497673031601045,0.02834354368792015,-0.09717502786618998,0.00736448571882207,0.004931325936519961,0.00315767593920262,0.0008755375906669473,-1.9048382351692523,0.49739195196221286,0.7056140157518732,0.07678547343265696,2.3887564190591242e-05,0.03413891323738175,3.0573318676440453e-06,0.025423387747605615,-0.10381845848967446,0.014766837386938209
73,0.735,81,0.24594088084048374,0.9486296530931746,-0.2520380977566359,0.010280043956623117,0.007735045288587814,0.052707556989668135,0.013272615884617332,-0.09285145953933159,0.013293455754611383,0.003357009223145675,0.0033383428189588935,0.0006589179504203137,-1.824919578204979,0.5975341720269216,0.6880340890484778,0.07676810009938347,2.1669634828236273e-05,0.03414791357154267,2.5573604771897442e-06,0.010388452813481589,-0.093277223607245,0.01767496173278966
74,0.745,79,0.2502303891357915,0.9783881244864702,-0.32381206905691257,0.04350046291721291,0.08289325977801754,0.18449587082307256,-0.0008551695633595138,-0.08761448111375923,0.018373031143597715,0.0006820142067847189,0.002021604362730402,0.0034441720958438295,-1.7106489565113734,0.717840638027131,0.5599092753769893,0.0767055475896375,3.348104966813743e-05,0.034156393729194476,2.625665361478227e-06,0.004155685372931274,-0.08642446635572403,0.011387256291966772
75,0.755,80,0.1992845943888128,0.970712670255122,-0.08090666690100998,0.02250021813183371,0.0699104776638407,0.08340424568189173,-0.014097767419564644,-0.08136600933089749,0.022252004160643213,0.008234436751924932,0.0027008139693118927,0.006990954135981093,-1.6916577675005366,0.7934539398767818,0.5525344435868395,0.0766081968094676,2.749951824125054e-05,0.03416434207930023,2.1410951813130552e-06,-0.013199231581798098,-0.07920291004676451,0.014985317800471179
76,0.765,81,0.2557115309069779,0.9078586583067335,-0.31023042479849344,0.01004646114303069,0.006658266570202,0.06245922218146943,-0.027921693843368102,-0.07491921807573072,0.027213582240987147,0.003211319869447855,0.0014676022659719274,0.0028794005842984506,-1.7283799675334617,0.8232527821788859,0.6779291754284347,0.07653157054245821,2.7047810633705896e-05,0.034171685979384324,2.4339222618048883e-06,-0.031044142169017942,-0.07534934706938815,0.033050782505822746
77,0.775,81,0.26412373598641725,0.9852317977255769,-0.08361763538617202,0.004417478785392387,0.061312195294652046,0.25339818697848054,-0.04175184690010003,-0.06819396481603532,0.03309887096749817,0.00556312980779988,0.0035235091737471505,0.0015876932964476215,-1.7262878116795546,0.8624922271213429,0.7185422271410568,0.07642571772793559,3.5757622330340517e-05,0.03418056842249764,2.7998142035196575e-06,-0.04078960153342004,-0.07257609957536576,0.034161702472165704
78,0.785,80,0.2876359754225296,0.9403103359444023,-0.15705109900353081,0.005834869090315635,0.006772401371365288,0.07602136814313408,-0.05554229883024098,-0.06111934244178924,0.038710257875244056,0.0037227762814336113,0.0034724276424371765,0.0022051388852786444,-1.7115737394721693,0.9322598636265239,0.6671583725449984,0.0763133498016795,3.341408436667339e-05,0.034189728434154805,2.8354251956208176e-06,-0.058731179305535675,-0.06104326733141115,0.042482852134509315
79,0.795,79,0.28877831202307896,0.9760784708795003,-0.25448709436074674,0.010223402264775935,0.08281384268180546,0.26103428791076844,-0.06913702673165474,-0.053277806998010935,0.04377340492821814,0.0004757889858944502,0.0024455338279418394,0.0026190778320356652,-1.6813073021910663,1.0253089007521825,0.6550917636649364,0.07618361732324357,4.533802278644659e-05,0.034200084200142575,3.4096369151780155e-06,-0.06499507991072839,-0.052798200057247065,0.040813699924521864
80,0.805,81,0.2709500632872102,0.9884280404758872,0.04970169272685432,0.0023682161545023825,0.0645609077169237,0.12342354554325978,-0.08244321566529804,-0.04471440002975432,0.04919172609388304,0.008103440783045682,0.0032285304257978023,0.005147392804595579,-1.6599944764611045,1.0430405732032872,0.6838456764543844,0.07601929933603163,5.188951940493311e-05,0.03421148028427995,3.420326310692859e-06,-0.0821514912325028,-0.043829798175534035,0.04304225233920063
81,0.815,80,0.2761691126794589,0.9056179750871204,-0.2867336335767524,0.0007328422649178878,0.00791520017762427,0.08592820154859925,-0.09569693835503242,-0.03658915782675834,0.054714935751488294,0.0026639643130903427,0.0022369753463991732,0.002906404953510706,-1.6612707435053564,1.0281309038111157,0.7306810033750883,0.07583567768454044,5.9675301976657425e-05,0.03422388704321909,4.1242199512706155e-06,-0.09901778167608674,-0.03614166985049667,0.05836651777069322
82,0.825,81,0.300235566273412,0.9741856429859709,0.0012608835845143264,0.021195146207826376,0.05219927876038235,0.3295459039610041,-0.10902354756138374,-0.028264305568776467,0.06088262214788445,0.005422869059975511,0.0028841791146165855,0.0014964797025185642,-1.6308705918534174,1.0032005763071898,0.771348387223471,0.07561447759402798,7.554188829150729e-05,0.03423917357736752,4.928752052008688e-06,-0.10732054620163653,-0.02975906473408267,0.06125330830049018
83,0.835,78,0.2992992751582881,0.9350736187320237,-0.16248614464849667,0.004831588970721752,0.006433365647849956,0.1133619796918525,-0.1217908678246871,-0.020537948605843303,0.06705650994706383,0.003742332542522116,0.0030478570642077417,0.0026725948609248322,-1.5883474014893941,0.9455741829984778,0.7042603875046212,0.0753320979572323,9.341264005302505e-05,0.03425611803176229,5.39349564751797e-06,-0.12499979275420756,-0.020417056316431228,0.07009890042253554
84,0.845,81,0.29217782824138905,0.9623225867816194,-0.3069011432193608,0.04726504128819881,0.033450530090609006,0.35883510854893147,-0.13443710598521405,-0.013135118640800822,0.07215078834795839,0.0006127676827627743,0.0029237517613078167,0.0016508441376038155,-1.5880010730006613,0.943241553654906,0.6041241371752236,0.07499798364313891,0.0001094425336687285,0.034276193158947636,6.783751328341413e-06,-0.1316281259424851,-0.01117393876733772,0.07165213190650269
85,0.855,80,0.3269441743821948,0.968258324553935,0.03493508599678095,0.03071155595270961,0.022004881103496753,0.19414036457304262,-0.14719888499269768,-0.005446083747364806,0.07672249614186741,0.006832560289742187,0.001470583945594433,0.003530300918905346,-1.5894545757760818,0.8959834850612551,0.4943240454131862,0.07457095583161275,0.00015419767127039906,0.03429928318269878,7.103577929407911e-06,-0.1459880925490195,-0.005198013360868214,0.07391169133509748
86,0.865,81,0.2699027140780256,0.9668412051016758,-0.4905510865073229,0.0111829191003166,0.01269545366576746,0.12963835949564298,-0.15986837919763136,0.0012006171201792615,0.08005997307456937,0.003224372638201275,0.002598464764845044,0.0016825330423718623,-1.6673798748806212,0.8811914612911473,0.36503523473302174,0.07400149064544792,0.00018601026689476143,0.0343243396792184,8.136345586405899e-06,-0.16224897247872155,0.0008724799747157319,0.08383790977516602
87,0.875,78,0.3497888189755627,0.9493360317393401,-0.09037043699045476,0.0727294018549345,0.027805828409745232,0.4619506022108789,-0.17387696299078761,0.008652979633293551,0.08256305989759576,0.004216691141656909,0.0016493859368664674,0.0008961039257687098,-1.7404083105823798,0.9108914054954024,0.23758542922434467,0.07335907565752683,0.00021354219852034133,0.03435210876105516,8.52390996140873e-06,-0.17112944123905452,0.008686109733097396,0.08411184727003529
88,0.885,81,0.3083214819995241,1.0108502358917237,-0.4285895358178994,0.021883004231056123,0.02547904464990329,0.19095494687845477,-0.18771491216694944,0.0157748796081057,0.08386133994215889,0.00507017298925461,0.0027164972474698137,0.0006533033206834213,-1.7553331375388133,0.8989865088020884,0.05559551120966344,0.07249824443899397,0.00030061296727925676,0.03438127339024909,9.510017623152412e-06,-0.18834726377887615,0.012816448021289114,0.08678628508604536
89,0.895,80,0.29319948858609657,1.0350492627803298,-0.6683086640172468,0.07078273013619939,0.06914338568765051,0.4845813695501804,-0.20196229319140863,0.023036763774126966,0.08345258807695037,0.0029286121494788387,0.005276099849843279,0.002020772184421111,-1.8571288302181004,0.9803204603967334,-0.08148284434707653,0.0714707266851283,0.0003138266015431218,0.03441464066707731,1.0864866276714067e-05,-0.2016710449082663,0.026087873798233723,0.08416756602163464
90,0.905,81,0.33600860542926403,0.9897295442073424,-0.2912406077323731,0.045164725500665685,0.0486759366229942,0.2934676437368575,-0.21742897345043904,0.03146000697445343,0.08255761443260566,0.00547886942897207,0.0012141390490725177,0.0005490702411825042,-1.8866504168969371,0.9785976777485629,-0.23299622082055896,0.07027992247884389,0.00042106473788594464,0.03445147050029887,1.1877323739225613e-05,-0.21517783842982863,0.030411486513192535,0.08040309155791313
91,0.915,76,0.243403224221324,1.1202592096041848,-1.0340777339784248,0.019466002459544062,0.029327653336898404,0.16433930015375006,-0.23214869986175962,0.03869432661810397,0.07972464854382143,0.0052611123761697205,0.0044114778625770545,0.00046108031679111813,-1.9596814854333338,0.9286828031056068,-0.3457562379697888,0.06881256568193635,0.0004501967613163287,0.03449078067979104,1.2493695007627139e-05,-0.2334858776010175,0.03718190080482205,0.08179415044912347
92,0.925,81,0.27867566991338877,0.9980696533747844,-0.6267213756903912,0.06738634158911175,0.1495295065941255,0.5608641009944154,-0.24878387721737238,0.04631893182414314,0.07702551462508904,0.0032649723983731037,0.003389790762040702,0.0016363866784812244,-2.1012767144193316,0.9106443621015023,-0.3920855567787493,0.06726635265705543,0.0005158608901436451,0.03453335125424038,1.4140909481467859e-05,-0.2484628425342067,0.05080232573472972,0.07963697904831164
93,0.935,79,0.1853984386264403,1.1627541002840467,-1.1289150040255185,0.02964160291364061,0.056548282166211536,0.25477811446698856,-0.26576912729246893,0.05326463641172801,0.07345127963536144,0.005858039026749556,0.0021313443193323287,0.00207107734794147,-2.265582221958863,0.7847156448640203,-0.6900571303347213,0.0653379877011458,0.0006376077938523954,0.034581082312644264,1.5358262447517316e-05,-0.26194589583547895,0.04898804623954184,0.07262145564212422
94,0.945,82,0.1258279610968259,1.2014583287133327,-1.4215666318115656,0.040280195843104355,0.1723986268995638,0.6106382159446733,-0.2850331927687142,0.05887438214196747,0.0659846005397335,0.007805158222119938,0.006991925614453248,0.000643502842817825,-2.7321065184215363,0.6186029607064473,-0.9695005641361253,0.06318687255893483,0.0006614605504523707,0.03463248752831321,1.650443105925562e-05,-0.28484693168633013,0.06421089982842958,0.07067189642797268
95,0.955,78,0.08082970031016619,1.2487271762949448,-0.9033067016995491,0.055649032767980576,0.18702821450460544,0.39116038153513144,-0.3094828315872135,0.06316228378303117,0.057939270609183434,0.004818130118471009,0.004055271639206062,0.006513483330459027,-3.418160252606349,0.32425228309075627,-1.387125624647383,0.060856033783005345,0.0007839641246243672,0.03470919175716229,3.4161739918450844e-05,-0.3001040888053114,0.06514000945111685,0.06253191660927516
96,0.965,81,-0.03588267627184176,1.5550271119085841,-1.8085820990870012,0.02736996889863564,0.03651416596794689,0.1814219672016448,-0.3397237568104158,0.06406241867141957,0.04379059054537537,0.01273216437461968,0.003138614593896693,0.0030321517936499065,-4.539529688385661,-0.19686231914316016,-1.8821868205125603,0.05809797765782687,0.0008769710705046433,0.03485582486957095,5.477994987190637e-05,-0.3298062049822437,0.06523062945601936,0.04446075497098378
97,0.975,79,-0.13384427336662566,1.5449218860889546,-1.1872413656982133,0.0560339021373169,0.21842575106815484,0.7192812110617207,-0.3821153066013841,0.060012486676740605,0.02782428148098247,0.00925771189629255,0.005041230577984929,0.005866062671070663,-6.099152886097567,-0.7444822776871027,-2.3093780580850556,0.0552539043995122,0.0008899503212956741,0.03506673329204607,8.223989401043493e-05,-0.37071103662670324,0.07224183394004818,0.039410329395561335
98,0.985,82,-0.2344641873785714,2.0179952607753444,-1.8427372412838143,0.013626391777228453,0.07004522327933543,0.2923396015684864,-0.43731020298797685,0.052150702228425924,0.006840541616014474,0.02082750070926804,0.00467395829682167,0.011841119897548841,-7.995307315459794,-1.352097773146355,-3.3461352632510826,0.05193038671082593,0.001103586922417076,0.03546572085736859,0.00015901493400026365,-0.4131505219514904,0.05348872068148391,0.0018780553230838856
99,0.995,78,-0.3064674232272447,2.0468984815690954,-2.234113638377905,0.1103601592174192,0.17642675842141084,0.363898626696528,-0.5100402236487408,0.03837892230639892,-0.025713882731034855,0.028680204885831527,0.0016853376997187726,0.0027914802166466657,-10.108670572488002,-2.1326122442196493,-4.102719992295979,0.04838707256996971,0.0010316615374112528,0.036056592767412264,0.00019652322930338725,-0.49680468064117167,0.04396123985503472,-0.009159648893991823
