count,phase,lin_acc_local_x,lin_acc_local_y,lin_acc_local_z,ang_vel_local_x,ang_vel_local_y,ang_vel_local_z,ang_acc_local_x,ang_acc_local_y,ang_acc_local_z,quat_w,quat_x,quat_y,quat_z,R00,R01,R02,R10,R11,R12,R20,R21,R22,lin_acc_world_x,lin_acc_world_y,lin_acc_world_z,ang_vel_world_x,ang_vel_world_y,ang_vel_world_z,left_foot_z,right_foot_z
7.148000000000001,0.9350000000000003,0.021528452797502873,1.4763994929149815,8.631598572152118,-0.26389200674361263,0.04368474978017345,0.05379571642207828,-2.2473555187485226,0.20531507358343554,-1.0741780118264272,0.9985235017641595,0.01864968067665498,0.007210068405499077,-0.05050763060060916,0.9947939883294009,0.10113504329310054,0.01251494313956452,-0.10059718139942296,0.9942023373235425,-0.03797261585533396,-0.016282747869307754,0.03651596196881368,0.9992004086484937,0.27875606738888753,1.137909748210267,-1.131741574050709,-0.257426872484287,0.06793550833472943,0.05964477950460097,0.06534730056133109,0.034581686037732304
7.15,0.9375,0.003163591621778511,1.5019032841823448,8.43522131242422,-0.2690446559048525,0.045605532237096354,0.05227867956618998,-2.5763245806199317,0.9603912284614525,-0.758518427944152,0.9985307924947623,0.01838371243081969,0.007268217997962776,-0.050452636840677606,0.9948034088859136,0.10102425655506261,0.012660065420949738,-0.10048978923682639,0.9942331411061672,-0.037446807411344575,-0.016370092489172122,0.03598000435882421,0.99921842424879,0.2616662680872766,1.1770520032565581,-1.3273847535856937,-0.26237742434420547,0.07042110268964548,0.05828299296749292,0.0648100700300189,0.034594284480935544
7.152,0.9399999999999997,-0.02074655873984428,1.51967401991752,8.27073933148967,-0.27470687896233753,0.048827917404311305,0.05146037050485722,-2.831111528742519,1.6111925836074756,-0.40915453066638074,0.9985380438753151,0.018112245551547508,0.0073298858538182595,-0.05039835580760625,0.9948125570105198,0.10091487263021688,0.012812684973038807,-0.1003838298604202,0.9942639045859407,-0.036910360877043,-0.016463994556165307,0.035432704095883505,0.9992364386689009,0.2386891505587715,1.2077636703184986,-1.4913881541433653,-0.26769504410737294,0.07422454356425208,0.05767395506463797,0.06426724397767897,0.034607068483817185
7.154,0.9424999999999994,-0.040702720663226576,1.5365362391565585,8.136058623152914,-0.28076413602801287,0.05311227380304877,0.05131904344921822,-3.028628532837668,2.142178199368731,-0.0706635278194985,0.9985452841667736,0.017834943743392045,0.007396139429936563,-0.050344089737535555,0.9948215395000638,0.10080552624747234,0.012974992281043707,-0.10027788732486752,0.994294774820338,-0.03636270175103175,-0.016566528314168615,0.03487329412234354,0.999254423806406,0.21996469878798494,1.2360024636093225,-1.6257490454941177,-0.2732903351362528,0.0790975916475872,0.05778426814709579,0.0637241796821593,0.03461997589090307
7.156000000000001,0.9450000000000003,-0.05693019493397242,1.5523398173637153,8.027760211747955,-0.2871008893007948,0.05824945736033214,0.0515750427030509,-3.1683766363909682,2.5685917786416845,0.12799962691633845,0.9985525261074141,0.017551573446558184,0.007467836860247474,-0.05028942519736513,0.9948304102518947,0.10069540970891663,0.013148737642842847,-0.10017112056035843,0.9943258319657374,-0.03580344245078004,-0.016679371802589837,0.03430122955810187,0.9992723473643577,0.20523251761894643,1.261812891063993,-1.7338844848127568,-0.27907309580715195,0.08483159387318583,0.05832420447334842,0.06318519438882425,0.034632945037255405
7.158,0.9475,-0.06965927061176819,1.566978550343743,7.942754719167033,-0.2936199131407155,0.06404715703188815,0.05199692017115773,-3.2595119199603504,2.898849835778008,0.21093873405341607,0.9985597697662836,0.0172619867411355,0.007545643622822633,-0.05023418438049121,0.9948391799638884,0.10058417677910167,0.0133352686680328,-0.10006316557841968,0.9943571010667513,-0.03523234951791051,-0.01680383596694398,0.033716152505837114,0.9992901741521324,0.19423224400891925,1.285264665482156,-1.8188802227022016,-0.2849690701444906,0.0912343097181908,0.05905337598430809,0.06265369657358154,0.03464591635100657
7.16,0.9499999999999997,0.026719863832728438,1.1428343769845253,9.694583995851517,-0.30023984406218424,0.07033018863984207,0.052394844978731384,-3.3099654607343654,3.141515803976959,0.19896240378682734,0.9985670049864406,0.0169661066668378,0.007630049535916466,-0.05017838300562575,0.9948478244460404,0.10047185973457962,0.013535567829070791,-0.09995405079738115,0.9943885622070204,-0.03464931573709962,-0.01694089502284234,0.03311786154523916,0.9993078671372979,0.27262659287820157,0.7978399725314703,-0.08473037206434064,-0.2909175568510504,0.09813027825944598,0.059774097914442284,0.06213230451890789,0.034658833564777974
7.162,0.9524999999999995,-0.04716328005514438,1.379591238974832,9.24260922272195,-0.2988292565793906,0.06369243675584348,0.05029883965234307,0.7052937413968285,-3.318875941999297,-1.048002663194155,0.9985740651043035,0.016671282598532226,0.007707784253739495,-0.050124793261267016,0.9948561903248261,0.10036363443783756,0.013722297723103998,-0.09984963983982713,0.9944191468740703,-0.034067723054280186,-0.01706487609771034,0.032522318685395624,0.9993253167968353,0.21836994515572705,1.0617265281248378,-0.527954269014014,-0.2902095156663178,0.09146140532490432,0.057435813834012105,0.061541603208722165,0.03467856744248719
7.164000000000001,0.9550000000000003,-0.10129925774001049,1.538285537393926,8.870746072675344,-0.30093088618808217,0.059116702093331835,0.045122220362636585,-1.0508148043457954,-2.2878673312558204,-2.5883096448532443,0.9985808402221944,0.016374088615597658,0.007781138453009871,-0.05007642806271928,0.9948636104737087,0.10026554132151252,0.0139002798072805,-0.09975590511927326,0.9944484811489758,-0.03348100557524874,-0.017180103289886763,0.03192239909529591,0.9993426862127673,0.17676393932984402,1.2428494166627317,-0.894238694462894,-0.29283060831103125,0.08729741022575843,0.052149731570331134,0.060899821099610646,0.034704253624781384
7.166,0.9575,-0.13405458149226565,1.6522986351103512,8.564597704970456,-0.3057364987430059,0.0563954497579876,0.03877793926723962,-2.4028062774618664,-1.3606261676721194,-3.172140547698484,0.9985873005099061,0.01607190882926016,0.007852119445436108,-0.05003440043747709,0.9948698059861536,0.10017983082667078,0.014073756876283108,-0.09967503663529675,0.9944765050388923,-0.032884160280936145,-0.01729035016491441,0.03131265592647274,0.9993600759335971,0.1526962081026552,1.3748944635744587,-1.1968272779158102,-0.29797257328178056,0.08528306651814811,0.04580530676620903,0.060222172007882914,0.03473519604877143
7.168,0.9599999999999997,-0.15858587165421742,1.733521513514196,8.314020333130124,-0.3125858895150872,0.05548432410859625,0.03262783428543477,-3.424695386040649,-0.4555628246956725,-3.0750524909024244,0.9985934704394318,0.01576279417612508,0.00792263252983785,-0.04999847006949597,0.9948747697690138,0.1001060571385219,0.014246747040320997,-0.09960652583491826,0.9945033746209416,-0.032273485691147845,-0.017399209411627457,0.030689007669488993,0.9993775324271166,0.1342106657062913,1.4714667666326615,-1.4451955511134447,-0.30496465744331924,0.08526192810123236,0.03974903071551664,0.059521226733665986,0.03477083598090826
7.17,0.9624999999999995,-0.1827649257623452,1.7633667476333823,8.108360559775896,-0.3210740373838913,0.05609032748910903,0.027298503282458614,-4.244073934402043,0.3030016902563909,-2.6646655014880767,0.9985993986210975,0.015445190090177256,0.00799425975576719,-0.049967779494576106,0.9948786256466775,0.10004253483054672,0.014422602263704332,-0.09954864338431439,0.9945293342309194,-0.03164602588867615,-0.017509649674415487,0.030048204253881994,0.9993950758280712,0.11152642047463625,1.5153165697572573,-1.6503582294911663,-0.31342456304659244,0.08688207176043007,0.03458929728916758,0.05880738548972012,0.03481065518020762
7.172,0.9649999999999992,-0.19991842103345484,1.7801119591203922,7.940134027009417,-0.3309049895414663,0.05793690861095511,0.024017731837621473,-4.915476078787506,0.9232905609230374,-1.6403857224185705,0.9986051898842186,0.015117833436477792,0.008068273219081332,-0.049940252459844396,0.9948817483030186,0.0999851402023496,0.014604062183029783,-0.09949724095976532,0.9945548445928678,-0.030999357061895636,-0.017624015856884095,0.029387630655991943,0.9994127081588984,0.09504776664482534,1.5441712543481765,-1.818692510718578,-0.32306774813759703,0.08980103237390424,0.031538129674081046,0.058089179413927605,0.034854154836820396
7.174,0.9675,-0.22922905873829105,1.7997872755096032,7.812601543658915,-0.3418098389867829,0.06084214168414654,0.022558581426913207,-5.452424722658305,1.452616536595716,-0.7295752053541327,0.9986109326087367,0.014779718911701161,0.008145754614678768,-0.04991404476655645,0.9948844696335992,0.09993020551626762,0.014793448122341023,-0.09944863766215305,0.9945802960878666,-0.03033155289320668,-0.017744310327924114,0.02870520265122884,0.9994304131812971,0.06737199743642373,1.575861142020578,-1.9461176411730952,-0.33364761344931215,0.09382068131184772,0.030357398219181257,0.05737350387923239,0.034900845993256505
