count,phase,quat_w,quat_x,quat_y,quat_z,yaw,yaw_unwrapped,yaw_fit_line,lin_acc_local_x,lin_acc_local_y,lin_acc_local_z,ang_vel_local_x,ang_vel_local_y,ang_vel_local_z,ang_acc_local_x,ang_acc_local_y,ang_acc_local_z,lin_vel_world_x,lin_vel_world_y,lin_vel_world_z,lin_acc_world_x,lin_acc_world_y,lin_acc_world_z,ang_vel_world_x,ang_vel_world_y,ang_vel_world_z,ang_acc_world_x,ang_acc_world_y,ang_acc_world_z,left_foot_z,right_foot_z
0.96,0.1999999999999999,0.9995666390019559,-0.026647510871846095,0.007041469510027195,-0.010337410981880102,-0.02104461590013052,-0.02104461590013052,-0.023259876823926145,0.05889011121816813,-1.9234518653292654,9.668207802636784,-0.2670672602592572,-0.13792031829631796,0.11255109030325286,1.9349857828293848,-2.8298370655260445,5.9554003918751155,0.4385107932668584,0.04411711128200956,0.03488914181334733,0.1612680238829291,-1.4079117052527172,-0.05453207205876076,-0.2681358108476996,-0.126096142787321,0.1233597719882805,1.9640746457315894,-2.549539557757441,6.071339810290198,0.03403532047524166,0.08447760159381393
0.962,0.2024999999999999,0.999561605654483,-0.026915090181428264,0.006909360544962554,-0.010219352172108506,-0.020805006825829718,-0.020805006825829718,-0.023260810232086242,0.07626247178757983,-2.153402140689023,9.694106461965022,-0.2550555957999432,-0.12733251420034364,0.11560999910355656,6.005832229657004,5.293902047987159,1.5294544001518486,0.4388553396214871,0.04085484776394867,0.03485772753123484,0.1722809728614744,-1.6311810584477568,-0.015704493890817517,-0.2558715014277736,-0.11561159673270245,0.12568345743247494,6.132154709963006,5.242273027309278,1.1618427220972185,0.034040831948263836,0.08444818233674965
0.964,0.2049999999999999,0.9995567544903787,-0.027170541630882863,0.006787815005890823,-0.010098603249526087,-0.020560302802655094,-0.020560302802655094,-0.02326174364024634,0.06309309141926597,-1.7922225194712293,9.628506503554327,-0.24527400747868644,-0.11886598863954834,0.10376824240930138,4.890794160628375,4.23326278039765,-5.920878347127588,0.43918231576837835,0.03831721795248304,0.03465807456757979,0.16349256938043472,-1.2688362703472338,-0.09982469338058664,-0.24609219135118923,-0.10800196315811174,0.11327188284208461,4.889655038292181,3.804816787295356,-6.205787295195164,0.03404574824961595,0.08442546669883368
0.966,0.2074999999999999,0.9995519020610725,-0.027416212409547138,0.006674320285282885,-0.009989986583412748,-0.02034005670495221,-0.02034005670495221,-0.023262677048406438,0.08896762004972007,-1.568442783910503,9.590103753448279,-0.23694721868869822,-0.11212591944743977,0.08398298990546617,4.163394394994108,3.3700345960542832,-9.892626251917607,0.43956511371567536,0.03623072931574212,0.0343578041435501,0.19140324068473324,-1.043247076070353,-0.15013362703980349,-0.2379104879114261,-0.10252445935416657,0.09304130171911866,4.090851719881564,2.7387519019725843,-10.115290561482977,0.03405027541014248,0.08440562800378354
0.968,0.2099999999999999,0.9995469548619685,-0.02765362355063626,0.006566938969881723,-0.009901385925804357,-0.020159960427518164,-0.020159960427518164,-0.02326361045656653,0.11164941416076117,-1.5057708901924278,9.562771836817491,-0.22956816038881725,-0.10689795687768894,0.06398187541446576,3.6895291499404874,2.613981284875416,-10.000557245500204,0.4399913774053553,0.03427469380712695,0.03399650935922869,0.21313598656058785,-0.9780157721606418,-0.18064514263281062,-0.2307054521871042,-0.09855735913419209,0.07268999327362585,3.602517862160953,1.9835501099872421,-10.175654222746404,0.034054537804573785,0.08438567826492602
0.97,0.2124999999999999,0.9995419073967421,-0.027883736269665466,0.006464156365613799,-0.009832969633216544,-0.020020290152382294,-0.020020290152382294,-0.02326454386472663,0.12768643038025582,-1.5008488767055992,9.539404638167834,-0.22284411815938093,-0.10303661744987062,0.046360683494878055,3.3620211147181585,1.9306697139091569,-8.810595959793853,0.4404457558373675,0.032334192312013996,0.03358859218508789,0.22719296399225933,-0.9702486736102776,-0.2039553980642097,-0.2241461293455146,-0.0958173657077885,0.054798755789698755,3.2796614207948047,1.3699967132017945,-8.945618741963548,0.034058612102339944,0.08436327852692756
0.972,0.2149999999999999,0.999536783928919,-0.028107201440120713,0.00636467406543251,-0.009782316917740527,-0.01991614983807883,-0.01991614983807883,-0.023265477272886727,0.14429736210897307,-1.5189306216072511,9.515186692721052,-0.21660391438961765,-0.1003725464355904,0.031955976465573764,3.1201018848816404,1.33203550714011,-7.202353514652145,0.44092854147237903,0.030362880493055126,0.03313490451559294,0.24139643844192224,-0.9856554937245952,-0.2268397296871978,-0.21804767767829558,-0.09408985882851666,0.040192001237432134,3.0492258336095035,0.8637534396359198,-7.30337727613331,0.03406254757214702,0.08433659516349884
0.974,0.21749999999999992,0.9995316178314572,-0.028324492429720044,0.00626738648434458,-0.00974617619813818,-0.0198409883538874,-0.0198409883538874,-0.023266410681046824,0.1575790701843715,-1.5400282721331962,9.48928425809348,-0.2107506010618613,-0.09879017834859492,0.020649585781301355,2.926656663878174,0.7911840434977404,-5.653195342136204,0.44143295117600917,0.02835439587271206,0.03263252217187476,0.25220826400666424,-1.0042434722542637,-0.25118626537622823,-0.21231356586162192,-0.09326526297601037,0.02874475695080049,2.8670559083368294,0.4122979262531426,-5.723622143315822,0.03406637675168227,0.08430420387728892
0.976,0.21999999999999992,0.9995264411689103,-0.02853598590453047,0.0061713009065907706,-0.009721417478443791,-0.01978850081476614,-0.01978850081476614,-0.02326734408920692,0.16804545087922737,-1.5597167486831747,9.461358904197256,-0.20521540154997397,-0.09818859964418415,0.012111612813850139,2.7675997559436643,0.3007893522053856,-4.268986483725608,0.4419533671460802,0.02631116203293299,0.032077332288118224,0.2602111189331884,-1.0216192493794998,-0.2775893811377568,-0.20687842220421795,-0.09326031907624799,0.02012174471672948,2.717571828701984,0.002471949881191482,-4.311506117035506,0.03407012134891404,0.08426502875262215
0.978,0.22249999999999992,0.9995212825530586,-0.02874199137697991,0.006075516839183991,-0.009705243444236077,-0.019753050220411985,-0.019753050220411985,-0.023268277497367016,0.17623277433736267,-1.5769664130492629,9.431432339233611,-0.19994550223202873,-0.0984784373589003,0.005972082459403817,2.634949658972624,-0.14491885735807425,-3.069765177223161,0.44248526319511344,0.02423764809256223,0.031465128647106835,0.2659508288041414,-1.0367600256147167,-0.30609575836732184,-0.20169341727178985,-0.09400573712676838,0.013948443384531065,2.59250246621405,-0.37270902526019556,-3.0866506660992066,0.03407379558402489,0.08421829480750445
0.98,0.22499999999999992,0.9995161668303096,-0.028942767427094215,0.005979213190245143,-0.009695229142838447,-0.01972974654701473,-0.01972974654701473,-0.023269210905527114,0.18263502302801563,-1.591894008862484,9.399678597799072,-0.19489864076473343,-0.09958004934155548,0.001880945708553218,2.5234307336476496,-0.5508059913275909,-2.0455683754252996,0.4430250826852971,0.02213809842570519,0.030792047268742597,0.26991218635960856,-1.0497782373337237,-0.3365342723433109,-0.1967200302000802,-0.0954410849849273,0.00987083433885326,2.486693535854831,-0.7176739290794611,-2.0388045228389022,0.03407740844875928,0.08416348734303487
0.982,0.22749999999999992,0.9995111153458083,-0.02913853213123663,0.00588163894454635,-0.0096893017675036,-0.019714406156233794,-0.019714406156233794,-0.02327014431368721,0.25161335655582506,-1.745214811909169,9.813415191451801,-0.18653938394142522,-0.09980077828675545,0.004147016769795163,4.179628411654105,-0.11036447259998167,1.1330355306209725,0.4437036078694706,0.01978531848005606,0.030962244644353088,0.33926638688050137,-1.1763844107426025,0.08511090274466859,-0.1883391978823061,-0.0956944369102695,0.012052225580923392,4.190416158887045,-0.12667596267110226,1.0906956210350662,0.03408096533993386,0.08410031574598309
0.984,0.22999999999999993,0.9995062844856155,-0.029325926528987006,0.005783823243476366,-0.009681151567106465,-0.019694438939727946,-0.019694438939727946,-0.023271077721847305,0.2635119497570765,-1.8139519911398034,9.758220617241783,-0.178013580539251,-0.10042420698020348,0.009526282486881074,4.262901701087104,-0.3117143467240152,2.6896328585429554,0.4443982397010671,0.01729587687912976,0.031031079624735444,0.34732013108613974,-1.2447186594779283,0.03442858544249816,-0.17976216734741277,-0.09616982036440096,0.017364766156402513,4.288515267446669,-0.23769172706572528,2.65627028773956,0.034084453422688385,0.08402647553381308
0.986,0.23249999999999993,0.9995017161058168,-0.029504771358956034,0.005685456008238338,-0.009667655277354258,-0.019663585019054082,-0.019663585019054082,-0.023272011130007403,0.23526861808340335,-1.8563976874365598,9.685222852530567,-0.16989754445137317,-0.10139505439278583,0.0162393816616294,4.058018043938919,-0.48542370629117704,3.3565495873741633,0.4450293468419489,0.014721330235459061,0.03096083911652844,0.31555630894238396,-1.2872731326950848,-0.035110870322712984,-0.17158648376875532,-0.09690316504371109,0.024035502388348107,4.087841789328722,-0.3666723396550664,3.3353681159727975,0.03408785352572173,0.08394333076341061
0.988,0.23499999999999993,0.9994974170310517,-0.0296754732340772,0.0055862358362327325,-0.009647466287702779,-0.01961914320653518,-0.01961914320653518,-0.0232729445381675,0.22855422794252334,-1.8674841562266877,9.631356191959457,-0.1620561726931113,-0.10287426173515482,0.023215084112043552,3.9206858791309416,-0.7396036711844952,3.4878512252070752,0.4456416795848295,0.01212527615996012,0.03078552728433876,0.3061684641327898,-1.2980262006648744,-0.08764714386367345,-0.16369320652144176,-0.09812025953782798,0.031003318738156236,3.9466386236567814,-0.6085472470584441,3.483908174904064,0.03409115266542129,0.08385286204340875
0.99,0.23749999999999993,0.9994933878671506,-0.029838311070468634,0.005485666931922612,-0.009620304601232406,-0.019560531182446526,-0.019560531182446526,-0.023273877946327598,0.2235376872209568,-1.8807877243746927,9.577383790632627,-0.15449958820005605,-0.10484949099447691,0.030178979503432003,3.77829224652762,-0.9876146296610433,3.4819476956942252,0.44623857911650516,0.009502839593727152,0.030505133272702142,0.29845128193783543,-1.3112170747893037,-0.14018881001650207,-0.15609545167663227,-0.0998247631198356,0.03799389363559823,3.7988774224047424,-0.8522517910038093,3.4952874487209957,0.034094361223971054,0.08375545627055403
0.992,0.23999999999999994,0.9994896254737966,-0.029993575215365064,0.005383257631097045,-0.009586164682907997,-0.019487714964472325,-0.019487714964472325,-0.023274811354487692,0.21981700941439591,-1.8955418617723157,9.524392203384647,-0.1471793228264368,-0.10730016690323324,0.0371228059248272,3.6601326868096193,-1.2253379543781666,3.4719132106976,0.4468226205527012,0.0068508381408293175,0.030121738670155804,0.2920217327301155,-1.3259996643041945,-0.19168967494123734,-0.14874441005629416,-0.10199760698718992,0.04499744715797012,3.675520810169058,-1.0864219336771606,3.501776761185946,0.03409749103658059,0.08365153597487282
0.994,0.24249999999999994,0.9994861272717197,-0.030141507394345377,0.005278536096921654,-0.009545050028712705,-0.019400678641170763,-0.019400678641170763,-0.02327574476264779,0.21853541701591772,-1.8958449920081077,9.46062664644903,-0.14004801216834858,-0.11024474002187692,0.0439391721816016,3.5656553290441124,-1.472286559321842,3.408183128387199,0.44739898393031224,0.0041963860883147954,0.029612021123036153,0.2881822959134745,-1.3272253069192568,-0.25485131174248643,-0.14159419653435742,-0.10466461685710175,0.051907617482864384,3.575106760968366,-1.3335049349559174,3.455085162447132,0.03410055243616895,0.0835415723305346
0.996,0.24499999999999994,0.9994828905289815,-0.030282302662570846,0.005171008268133778,-0.009497071063011552,-0.01929961769445391,-0.01929961769445391,-0.023276678170807887,0.21667699316503278,-1.9007012502320972,9.407418208794152,-0.133170656120113,-0.11361764261540705,0.05063329862078862,3.4386780241177917,-1.6864512967650624,3.347063219593511,0.4479665644089003,0.00153135294740756,0.02899758530748419,0.28379044321984787,-1.332515797037111,-0.30721113819019763,-0.1347083795509129,-0.10775888086278072,0.058726479275824736,3.4429084917222683,-1.5471320028394853,3.4094308964801763,0.03410326924106689,0.08342604221692348
0.998,0.24749999999999994,0.9994799096401484,-0.030416220224501068,0.0050602461981565814,-0.009442334530746915,-0.019184724399851322,-0.019184724399851322,-0.023277611578967985,0.21546713248057595,-1.9014709649169972,9.354471056500037,-0.12657684097056562,-0.1173953734104721,0.0572522928480992,3.2969075747736887,-1.8888653975325242,3.309497113655288,0.4485267824538331,-0.001136412021281646,0.028278413896797423,0.2801088528425045,-1.3338814410629736,-0.3595795863757498,-0.1281154645941183,-0.11125362761610483,0.06550002655516074,3.2964574783972966,-1.7473733766620523,3.3867736396680015,0.0341057379970279,0.08330543602196433
1.0,0.24999999999999994,0.9994771778092727,-0.030543548254444396,0.00494584700194813,-0.009380900589721103,-0.019056099266041376,-0.019056099266041376,-0.02327854498712808,0.21708130470148,-1.9024040595819123,9.302534996346232,-0.12028215792820132,-0.12154865511532306,0.06397095636196733,3.1473415211821507,-2.076640852425482,3.359331756934064,0.4490852510958449,-0.0038075173598038177,0.027456461662157174,0.2792339369510002,-1.3355514459259512,-0.4109706032616778,-0.121828550675974,-0.11510878327111489,0.07240116427315453,3.143456959072144,-1.9275778275050295,3.4505688589968955,0.034108039030038284,0.08318024523272653
1.002,0.25249999999999995,0.9994746886301735,-0.03066458927152508,0.004827442464993301,-0.0093126554577352,-0.018913496929423002,-0.018913496929423002,-0.023279478395288176,0.42901112634959326,-2.133619665259087,9.815972211745947,-0.10679479464141026,-0.11241334405196855,0.06592821745656029,6.743681643395533,4.5676555316772545,0.9786305472964801,0.45006555322940256,-0.006880535437254237,0.027684724066835836,0.49015851751406486,-1.5365436189670065,0.11413584242986197,-0.10815679655783865,-0.10612750647087779,0.07367141690687627,6.835877059067679,4.490638400118548,0.6351263168608706,0.03411023759523922,0.08305096389340053
1.004,0.25499999999999995,0.9994725560850853,-0.03077206106538014,0.00471810908493447,-0.009242799207911049,-0.018768058985161658,-0.018768058985161658,-0.023280411803448274,0.3750571012913296,-1.8762079659337276,9.739912109108475,-0.09537080084943753,-0.10451073503067483,0.05835770419081756,5.711996895986365,3.9513045106468607,-3.7852566328713637,0.4509420593363918,-0.00944271244956198,0.027731281161735663,0.43825649643785913,-1.2811038811481559,0.023281046672948946,-0.09666725564229824,-0.0989206129285349,0.06552754424032274,5.744770457770207,3.603446771171442,-4.071936333276765,0.034111694589046664,0.0829267674942311
1.006,0.25749999999999995,0.999470641846238,-0.030868079144191485,0.0046163374925257475,-0.009180806368321278,-0.018638666011995618,-0.018638666011995618,-0.02328134521160837,0.3742917018189231,-1.7108028353145917,9.661514175733986,-0.08528288035707735,-0.0976777048184861,0.045235614613122074,5.04396024618009,3.4165151060943644,-6.561044788847743,0.45181792237033713,-0.011680507269338839,0.02760159084528069,0.4379341810674896,-1.11889975105724,-0.0648435729632002,-0.08658653848040168,-0.09309832885004472,0.05192145076309595,5.040358580948277,2.9111420392450915,-6.803046738613396,0.03411333635875155,0.08280595045383865
1.008,0.25999999999999995,0.9994688658466,-0.030954012150811335,0.0045208975359763886,-0.009132185967684796,-0.018536277546450937,-0.018536277546450937,-0.023282278619768466,0.37545767833768157,-1.658989869683459,9.585589071367446,-0.07601108196627754,-0.09176338923150092,0.031836080606241955,4.635899195399904,2.957157793492593,-6.699767003440059,0.452693125515584,-0.013820858974675379,0.027314458679977734,0.43760387467275197,-1.070174777134327,-0.14356516101664774,-0.07733902332842328,-0.08819617278244317,0.03810315984847238,4.6237575759892,2.451078033800777,-6.909145457311784,0.034115200860429275,0.0826876755409305
1.01,0.26249999999999996,0.9994672107304716,-0.031030683908030578,0.004430868538009895,-0.009097182797471456,-0.018461340962161333,-0.018461340962161333,-0.023283212027928563,0.3798215314623861,-1.646699855905147,9.523896585733024,-0.0674449695974962,-0.08675807645941783,0.02009459020221523,4.28305618439067,2.502656386041545,-5.870745202013363,0.45357308585692535,-0.015941429711389843,0.02690306995564313,0.43998221001151955,-1.0602840992006795,-0.2056934518522695,-0.06879564477465447,-0.08408681280210498,0.026002836060007473,4.271689276884406,2.054679990169096,-6.0501618942324535,0.03411729683664307,0.08257186409921491
1.012,0.26499999999999996,0.9994656786208568,-0.031098799513565575,0.004345398951531721,-0.009074107984707955,-0.018410439552943993,-0.018410439552943993,-0.02328414543608866,0.38672238964512395,-1.6459245062896213,9.474601048999144,-0.059566568530494975,-0.08265881496199265,0.01058395175365355,3.939200533500612,2.0496307487125884,-4.755319224280839,0.4544628412634061,-0.018064138065014997,0.026393514345835208,0.44487951124315306,-1.0613535019967189,-0.2547764186792172,-0.06093357036237508,-0.08073165970660094,0.01619181694726725,3.9310372061396937,1.6775765477520175,-4.905509556370112,0.03411961855316101,0.08245810758081142
1.014,0.26749999999999996,0.9994642759534766,-0.031159043971220237,0.004263658214694276,-0.009060700316268749,-0.018379012235188716,-0.018379012235188716,-0.02328507884424876,0.3920779254222653,-1.6503391648129713,9.426330536212697,-0.052295270460638275,-0.07940198828825061,0.0033572105698688745,3.6356490349283495,1.6284133368710194,-3.613370591892338,0.455359254459696,-0.020199500028917454,0.02578847518901935,0.4482081350262797,-1.067681096479658,-0.3025177686008078,-0.05367128139465226,-0.07806487616483056,0.00871840480334219,3.631144483861412,1.3333917708851921,-3.736706071962529,0.03412215318289796,0.08234560747562648
1.016,0.26999999999999996,0.9994630107469866,-0.031212021313141342,0.0041848806131507,-0.009054647887781092,-0.018362398892155535,-0.018362398892155535,-0.023286012252408853,0.39605836377296544,-1.6553454328092605,9.37874725235307,-0.045572596715497474,-0.07693031028410639,-0.0017538482748060925,3.361336872570401,1.2358390020721088,-2.5555294223374836,0.4562596675917753,-0.022348871643615962,0.025089389733318927,0.45020779392431354,-1.0746865469872944,-0.34954057558662655,-0.04695149909079336,-0.07604034712157035,0.003410650719671407,3.3598911519294483,1.012264521630106,-2.6538770418353916,0.03412488300764946,0.08223373933957458
1.018,0.27249999999999996,0.9994618902504354,-0.03125827766777896,0.004108352183679211,-0.009053808955715512,-0.018356281484299873,-0.018356281484299873,-0.02328694566056895,0.4006712140382362,-1.6574744102978278,9.332308508774025,-0.03932639986854261,-0.07518954291555963,-0.005096901077243131,3.1230984234774315,0.8703836842733833,-1.6715264012185194,0.45716555103394796,-0.024506674345966466,0.02429814524375818,0.4529427088618609,-1.0789023329626906,-0.39561985025546953,-0.040704826335154556,-0.0746265489764889,-8.241327006539012e-05,3.1233363778194017,0.7068990725407204,-1.7465319948683986,0.03412778786991211,0.08212202678071784
1.02,0.27499999999999997,0.999460919994102,-0.03129828831052638,0.004033401865320104,-0.009056391266286351,-0.018357042079336177,-0.018357042079336177,-0.023287879068729048,0.4077930071728048,-1.6506148907945346,9.288149142104661,-0.033400360950448266,-0.07412733017415225,-0.00737171504321187,2.9630194590471723,0.5311063707036864,-1.1374069829843694,0.4580823476519921,-0.02665503582463804,0.023418102245172594,0.45839920552321894,-1.0741811857282424,-0.4400189920686284,-0.03478062143488628,-0.07381751951555456,-0.002463647340867639,2.9621024501341395,0.4045147304671745,-1.1906170354011245,0.03413084643785858,0.08201012207886375
1.022,0.27749999999999997,0.999460103404169,-0.03133237490871446,0.003959387764576374,-0.009061304234931958,-0.018362465594786635,-0.018362465594786635,-0.023288812476889145,0.5069212311640531,-1.7403596617059127,9.956625200061401,-0.023298107732742553,-0.0699510641183274,-0.00798517631846093,5.051126608852856,2.0881330279124284,-0.30673063762452984,0.4592027159684462,-0.028901217144165825,0.023882408939399653,0.5601863993853078,-1.1230861972204196,0.23216484891343825,-0.024610939707433794,-0.06987400357380044,-0.0034119653185968116,5.0848408637262414,1.971757970877057,-0.47415898886458624,0.03413403666964616,0.0818977942620024
1.024,0.27999999999999997,0.9994595751974207,-0.03135632827584033,0.003889436216888915,-0.009067001112003231,-0.018369629058651218,-0.018369629058651218,-0.02328974588504924,0.5071752479851634,-1.750734485240235,9.866681301254136,-0.013736777262410602,-0.06625701436484505,-0.007641186437938484,4.780665235165975,1.8470248767411754,0.17199494026122258,0.4603188981415187,-0.03117839290969423,0.024168755038685614,0.5580934077086123,-1.1385842790460454,0.14318318219241455,-0.014982549944762112,-0.06634191239430755,-0.003369360369330339,4.814194881335841,1.7660455897464469,0.021302474633236312,0.034137270063520506,0.08178074268140192
1.026,0.2825,0.9994593305054233,-0.031370689877579835,0.003823100353131751,-0.009072507147799273,-0.018376564327001032,-0.018376564327001032,-0.023290679293209337,0.5039199560766212,-1.7590617233912993,9.780076184773689,-0.0046929862711327834,-0.06304643150646218,-0.006702607750349923,4.52189549563891,1.6052914291914342,0.4692893437942807,0.46142419436772714,-0.03348232679103825,0.024283547106232033,0.5526502916275856,-1.151964188854546,0.05740491778720269,-0.005875350720271596,-0.06324556679820253,-0.0026981717482412633,4.553599612245258,1.5481727980525064,0.3355943105445378,0.03414055742627831,0.08165973755065378
1.028,0.285,0.9994593614424686,-0.03137597927500894,0.0037599204297990383,-0.009077210359455782,-0.018382026742867014,-0.018382026742867014,-0.023291612701369434,0.4988350303590222,-1.7657402954056713,9.696673108843692,0.0038522347532442647,-0.06031358553377597,-0.00538184978687014,4.272610512188524,1.3664229863431034,0.6603789817398913,0.4625152266231772,-0.035809625119513216,0.024232944468926303,0.5455180390704243,-1.1636472328052783,-0.02529357902146323,0.002727840975698768,-0.06059287255387807,-0.0016109931543695916,4.301595847985182,1.3263471221622338,0.5435892969358359,0.03414390566564976,0.08153551418271578
1.03,0.2875,0.9994596583592662,-0.03137269784492417,0.0036994355585591864,-0.009080711363064167,-0.018385195820665497,-0.018385195820665497,-0.023292546109529532,0.4905378422681775,-1.7585081047781626,9.616890569254577,0.011936300849580972,-0.058041951245685376,-0.004051015537637346,4.042033048168354,1.1358171440452973,0.6654171246163972,0.4635862778534683,-0.03813228994030593,0.02402242189739251,0.5355270830868889,-1.1613309771180538,-0.10525459091522471,0.010861658730591308,-0.058391330716224016,-0.0004805997015360046,4.066908877446269,1.1007709188270258,0.5651967264167935,0.034147319527808855,0.08140876494580962
1.032,0.29,0.9994602089814778,-0.031361310810729764,0.0036411893203313803,-0.009082983390294981,-0.01838599549140667,-0.01838599549140667,-0.023293479517689626,0.4817291664387927,-1.7426692567485962,9.540548670569622,0.01956332543291055,-0.05620978849521057,-0.002808227370106192,3.8135122916647894,0.9160813752374027,0.6213940837655769,0.46463681676603763,-0.04043300440968678,0.023657726533761525,0.5252704389578176,-1.1503560024880124,-0.1823419204242871,0.018529822804883363,-0.05662546698975291,0.0005935660405545357,3.8340820371460276,0.8829318632355525,0.5370828710452701,0.03415080162363937,0.08128013343547114
1.034,0.2925,0.999460999882828,-0.03134227941596364,0.00358474388483074,-0.009084098497410438,-0.018384547978297666,-0.018384547978297666,-0.023294412925849724,0.4759375532198553,-1.7251311473170654,9.470254801459877,0.026401293396766834,-0.05480166334640664,-0.0013161385150649207,3.418983981928142,0.7040625744019653,0.7460444275206357,0.4656731390747538,-0.04270801538982732,0.02315063507964789,0.518161746111607,-1.1375043258943238,-0.2535408048785772,0.02540328075940968,-0.055252660542538364,0.0019492687796992328,3.4367289772631593,0.6864032236072737,0.6778513695723486,0.03415435377165365,0.08115020110921192
1.036,0.295,0.9994620099883507,-0.031316395351579915,0.0035296904279018436,-0.00908379093296866,-0.018380303824444204,-0.018380303824444204,-0.02329534633400982,0.4728738243543862,-1.718304746114048,9.401466351347024,0.03259209091576227,-0.0537997527257419,0.0006845224280969779,3.0953987594977175,0.5009553103323683,1.0003304715809493,0.46670042834038206,-0.04497886010210151,0.02250542454228172,0.5136449546929043,-1.1354213193522453,-0.3226011100055928,0.031626127445808894,-0.05424154911419735,0.003843015357816195,3.1114233431996063,0.5055557141705053,0.9468732890584811,0.034157974469113596,0.08101951354302195
1.038,0.2975,0.9994632247803736,-0.03128430742935676,0.003475644747545055,-0.009081536977400944,-0.018372198098362075,-0.018372198098362075,-0.02329627974216992,0.463571144275503,-1.7129726044782136,9.33319563610439,0.03831625320969278,-0.0531917059099881,0.003059134543616601,2.862081146965255,0.30402340787690285,1.1873060577598116,0.46770624106774006,-0.04724844407878412,0.021723363392678968,0.5029060660326187,-1.1347907453621136,-0.39102714812893247,0.03737796014771101,-0.05359160364534185,0.006138343075830643,2.875916350951059,0.324972734427751,1.147663859007224,0.03416166440596515,0.08088855564223209
1.04,0.3,0.9994646339736625,-0.031246484420661653,0.003422229096265248,-0.009076948565248297,-0.018359436061940425,-0.018359436061940425,-0.023297213150330013,0.45562966662313936,-1.7051563046935443,9.267891233398116,0.04362393505451734,-0.05295169610266264,0.0056870789701112725,2.6538409224122796,0.12000490366272792,1.3139722132473357,0.46869349637051216,-0.04951168285975352,0.02081001317839321,0.4936268317273555,-1.1316179792674246,-0.4566723766010039,0.04270841442444945,-0.05328556383832843,0.008712790642650329,2.665227138369218,0.15301990350671119,1.2872237834098428,0.03416542498462873,0.08075776197951424
1.042,0.3025,0.9994662275273747,-0.031203345180473126,0.003369087278167952,-0.009069759239345587,-0.018341466987045633,-0.018341466987045633,-0.02329814655849011,0.6437738921574149,-1.8727842419153025,10.085317614658821,0.056371605680476514,-0.04565630052310704,0.004598202745728303,6.373835312979588,3.6476977897778005,-0.5444381121914847,0.47006093412205874,-0.05201604908723611,0.02154680062160785,0.6837226360653883,-1.2521971407596626,0.36840472309599015,0.055576479399490994,-0.046307218572585046,0.007091940395335332,6.434032487520773,3.489172632871691,-0.8104251236574983,0.03416925604426568,0.08062752431933287
1.044,0.305,0.9994681793506945,-0.031147403815509626,0.0033230855614013954,-0.009063928690941215,-0.018326591940743868,-0.018326591940743868,-0.023299079966650208,0.5999637355966361,-1.7129964957967383,9.955362950919001,0.06751258590357363,-0.038867305953219786,-0.0009970795798399646,5.570490111548559,3.3944972849436272,-2.7976411627841338,0.4713427735879421,-0.05421833463638077,0.022004657111271572,0.6409210837174248,-1.101147855208557,0.22893712145813083,0.06679665533451372,-0.04008470789595996,0.0010168206109541847,5.610087967511363,3.1112553383125414,-3.0375598921905733,0.03417289946950639,0.08049572306977813
1.046,0.3075,0.9994703992316354,-0.031080284626576176,0.0032835925570895074,-0.009063938835113578,-0.01832374233629458,-0.01832374233629458,-0.023300013374810306,0.5914405965364263,-1.621306128014245,9.84095505262771,0.077435204297098,-0.032461238587915255,-0.009041184373548432,4.961309196762187,3.2030336826522654,-4.022052396854234,0.47260761943498314,-0.05625420380772793,0.02222265515645339,0.6324240479281833,-1.0179344004957194,0.10900606248915423,0.07677485739026958,-0.03437315794833948,-0.007469482942855786,4.989101027877932,2.8557749738102425,-4.243151776904985,0.0341764890005085,0.08036285640526963
1.048,0.31,0.9994728269748052,-0.031003216071460338,0.0032501613577497184,-0.009072220420999455,-0.0183377571061504,-0.0183377571061504,-0.0233009467829704,0.5865958925390891,-1.572530408002165,9.737476801850471,0.08629512575884063,-0.026413301966948802,-0.017603146319760704,4.429960730871311,3.0239683104832262,-4.280980973106136,0.47386167169412197,-0.058208430637776226,0.022227882178379503,0.6270272646467149,-0.9771109305661781,0.002619025039610534,0.08568115045949011,-0.02903041445240338,-0.01644255161299865,4.453146534610264,2.671371747968049,-4.486534335071433,0.03418010978314932,0.08022947209226318
1.05,0.3125,0.9994754242942148,-0.030917264658100473,0.0032224285450784536,-0.009089275671546297,-0.018369623252891275,-0.018369623252891275,-0.023301880191130497,0.5686587610095837,-1.5448405416581208,9.642059438349776,0.09402531224790409,-0.02098330031373821,-0.025407816989782513,3.865093244531728,2.7150008266052965,-3.9023353350109042,0.4750783115002242,-0.06012192059639205,0.0220391683744618,0.608320815234931,-0.9567425856010697,-0.09435258415873271,0.09345281507085923,-0.02423556878735589,-0.024613491431403373,3.8858323056845596,2.397422832523744,-4.08546990920236,0.03418381460872338,0.08009613249825126
1.052,0.315,0.9994781629988135,-0.030823562293302208,0.003199811007030925,-0.009114324198116109,-0.018417749859664885,-0.018417749859664885,-0.023302813599290595,0.5493774322362229,-1.5359884725477602,9.548147145184098,0.10098658302147884,-0.01619477585376476,-0.03214342020465912,3.480635386787376,2.394262229986725,-3.3678016074383046,0.4762543722445242,-0.06203228539723019,0.02166182682817023,0.5880309940737685,-0.9551804432318414,-0.1886674557100143,0.10045221783184252,-0.01999976150490538,-0.031672095765388444,3.499701380491646,2.117903641225256,-3.5293021669925357,0.0341876312200127,0.07996339662252927
