simulation_start_time_s,simulation_end_time_s,complete_interval_ms,budget_ms,overrun,mpc_policy_update_ms,mpc_assembly_ms,mpc_terms_ms,mpc_cost_ms,mpc_constraints_ms,mpc_solver_wall_ms,mpc_postprocess_ms,ddq_call_count,ddq_total_ms,ddq_max_ms,ddq_second_pass_count,ddq_rescue_count,cpp_executor_bridge_ms,other_right_arm_path_ms,ddq_call_1_ms,ddq_call_2_ms,ddq_call_3_ms
0.024,0.03,4.071982002642471,6.0,False,2.125585000612773,1.0306349940947257,0.47932600136846304,0.4575630009640008,0.05871699977433309,0.4489540006034076,0.12940000306116417,2,1.470634997531306,0.752460997318849,1,0,0.046372000000000003,0.4293900044983924,0.752460997318849,0.718174000212457,0.0
0.03,0.036,3.3222190104424953,6.0,False,1.9250460027251393,0.970713997958228,0.4297460036468692,0.4519930007518269,0.05583700112765655,0.33349399745929986,0.1300470030400902,2,0.9718700021039695,0.49838200357044116,0,0,0.031577,0.39372600561338666,0.49838200357044116,0.4734879985335283,0.0
0.036000000000000004,0.042,4.171493994363118,6.0,False,2.09485200321069,1.0495290043763816,0.4748599967570044,0.4773719992954284,0.060430000303313136,0.3688829965540208,0.13386300270212814,2,1.5819330074009486,0.8504940051352605,2,1,0.040719,0.45398998375147953,0.8504940051352605,0.731439002265688,0.0
0.042,0.048,3.6890900009893812,6.0,False,1.9872109987773001,0.9919689982780255,0.4438420000951737,0.4550160010694526,0.05952400533715263,0.376493000658229,0.12907199561595917,2,1.262131001567468,0.643710998701863,2,0,0.035083,0.4046650006446131,0.643710998701863,0.6184200028656051,0.0
0.048,0.054,3.567679988918826,6.0,False,2.0082490009372123,1.018478003970813,0.4635660006897524,0.4617239974322729,0.05855899507878348,0.34376000257907435,0.12643799709621817,2,1.1315840092720464,0.5898840026929975,2,0,0.032736,0.39511097870956735,0.5898840026929975,0.5417000065790489,0.0
0.054,0.06,3.570430002582725,6.0,False,1.8996889994014055,0.9868370034382679,0.4415520015754737,0.4547159987851046,0.05659100133925676,0.31635899358661845,0.12518299627117813,2,1.2285660050110891,0.6417230033548549,2,0,0.041404,0.40077099817023054,0.6417230033548549,0.5868430016562343,0.0
0.06,0.066,3.501338003843557,6.0,False,1.9284329973743297,0.9969009988708422,0.44690199865726754,0.4604420028044842,0.05675700231222436,0.31821499578654766,0.13137699716025963,2,1.1405430050217547,0.5759360064985231,1,0,0.037264,0.3950980014474727,0.5646069985232316,0.5759360064985231,0.0
0.066,0.07200000000000001,3.5505069899954833,6.0,False,2.034297001955565,0.994799003819935,0.446459001977928,0.4568410004139878,0.05694600258721039,0.43012199603253976,0.12404899462126195,2,1.083732997358311,0.5449719974421896,0,0,0.034681000000000003,0.39779599068160726,0.5449719974421896,0.5387609999161214,0.0
0.07200000000000001,0.07800000000000001,3.4073829956469126,6.0,False,1.955039995664265,1.0004140058299527,0.4460689960978925,0.46441800077445805,0.056730001233518124,0.33741399965947494,0.12575800064951181,2,1.026568999805022,0.5377859997679479,0,0,0.03531600000000001,0.39045800017762555,0.5377859997679479,0.4887830000370741,0.0
0.078,0.084,3.602094999223482,6.0,False,1.8923600000562146,0.9940399977494963,0.4376340002636425,0.4668299952754751,0.0567640017834492,0.30707299447385594,0.12464700557757169,2,1.243080994754564,0.8015049970708787,1,1,0.044027000000000004,0.42262700441270323,0.4415759976836853,0.8015049970708787,0.0
