simulation_start_time_s,simulation_end_time_s,complete_interval_ms,budget_ms,overrun,mpc_policy_update_ms,mpc_assembly_ms,mpc_terms_ms,mpc_cost_ms,mpc_constraints_ms,mpc_solver_wall_ms,mpc_postprocess_ms,ddq_call_count,ddq_total_ms,ddq_max_ms,ddq_second_pass_count,ddq_rescue_count,cpp_executor_bridge_ms,other_right_arm_path_ms,ddq_call_1_ms,ddq_call_2_ms,ddq_call_3_ms
0.024,0.03,4.0963680075947195,6.0,False,2.1899970015510917,1.0478430049261078,0.4922799998894334,0.4606989969033748,0.058788995374925435,0.4607820010278374,0.13704199955100194,2,1.430790995073039,0.8024819981073961,0,0,0.049612,0.4259680109705888,0.8024819981073961,0.628308996965643,0.0
0.03,0.036,3.3567729988135397,6.0,False,1.931939994392451,0.9840139973675832,0.4389500027173199,0.45506300375564024,0.056094002502504736,0.34618700010469183,0.12239599891472608,2,0.992485998722259,0.5103989969938993,0,0,0.036295,0.3960520056988299,0.4820870017283596,0.5103989969938993,0.0
0.036000000000000004,0.042,3.8598329920205288,6.0,False,2.0058189984411,1.016652000544127,0.46438400022452697,0.4613760029315017,0.05652999971061945,0.3402909933356568,0.1270669963560067,2,1.376099004119169,0.6904219990246929,2,0,0.045232,0.4326829894602597,0.6904219990246929,0.685677005094476,0.0
0.042,0.048,3.691010002512485,6.0,False,2.042629996140022,0.9865809988696128,0.44780399912269786,0.4500340000959113,0.05519099795492366,0.4254909945302643,0.1313719985773787,2,1.2014500025543384,0.6282660033321008,1,0,0.034025,0.4129050038181245,0.6282660033321008,0.5731839992222376,0.0
0.048,0.054,3.6622570114559494,6.0,False,1.9640750033431686,0.9990110047510825,0.45406899880617857,0.45425099960993975,0.05717699968954548,0.33490199712105095,0.1300209987675771,2,1.2585549920913763,0.6557789965881966,2,0,0.035481,0.4041460160214044,0.6027759955031797,0.6557789965881966,0.0
0.054,0.06,3.7402740053948946,6.0,False,1.9981029981863685,1.0291949947713874,0.46729500172659755,0.469861006422434,0.058148994867224246,0.33269500272581354,0.12704500113613904,2,1.3015190052101389,0.786722004704643,1,1,0.035735,0.40491700199838726,0.5147970005054958,0.786722004704643,0.0
0.06,0.066,3.5448829949018545,6.0,False,1.9722340002772398,0.9989879981731065,0.4508800047915429,0.45618599688168615,0.057375000324100256,0.3450479998718947,0.13067200052319095,2,1.1510219992487691,0.6278469954850152,1,0,0.033601,0.3880259953758456,0.6278469954850152,0.5231750037637539,0.0
0.066,0.07200000000000001,3.6544239992508665,6.0,False,2.068990004772786,1.0092529992107302,0.46120699698803946,0.45778200001223013,0.0567559982300736,0.4329049988882616,0.13054600276518613,2,1.1287539964541793,0.6243879979592748,0,0,0.041523000000000004,0.4151569980239011,0.6243879979592748,0.5043659984949045,0.0
0.07200000000000001,0.07800000000000001,3.7201150043983944,6.0,False,1.9915290031349286,1.0108740025316365,0.45853199844714254,0.463012998807244,0.055652999435551465,0.3508199952193536,0.12937899737153202,2,1.2500360026024282,0.6536560031236149,0,0,0.040572000000000004,0.43797799866103754,0.5963799994788133,0.6536560031236149,0.0
0.078,0.084,3.6744619937962852,6.0,False,2.032927004620433,1.0208429957856424,0.4559230001177639,0.4712060035672039,0.0597160033066757,0.3690550001920201,0.12682200031122193,2,1.1877360011567362,0.6306729992502369,1,0,0.036545,0.4172539880191162,0.5570630019064993,0.6306729992502369,0.0
