simulation_start_time_s,simulation_end_time_s,complete_interval_ms,budget_ms,overrun,mpc_policy_update_ms,mpc_assembly_ms,mpc_terms_ms,mpc_cost_ms,mpc_constraints_ms,mpc_solver_wall_ms,mpc_postprocess_ms,ddq_call_count,ddq_total_ms,ddq_max_ms,ddq_second_pass_count,ddq_rescue_count,cpp_executor_bridge_ms,other_right_arm_path_ms,ddq_call_1_ms,ddq_call_2_ms,ddq_call_3_ms
0.024,0.03,3.9720439963275567,6.0,False,2.118580996466335,1.0438660028739832,0.48735399468569085,0.4637300007743761,0.05836899799760431,0.4493670057854615,0.12764100392814726,2,1.3902369973948225,0.7392339975922368,1,0,0.045562000000000005,0.4176640024663992,0.7392339975922368,0.6510029998025857,0.0
0.03,0.036,3.335912995680701,6.0,False,1.9464020006125793,1.0176720024901442,0.4672190043493174,0.4615139987436123,0.05448300362331793,0.33122400054708123,0.12460500147426501,2,0.9588519969838671,0.5084840013296343,0,0,0.035567,0.39509199808425455,0.5084840013296343,0.4503679956542328,0.0
0.036000000000000004,0.042,4.228574005537666,6.0,False,2.0572779976646416,1.0545819968683645,0.4738260031444952,0.4851970006711781,0.06115400174167007,0.35945200215792283,0.1387149968650192,2,1.662781993218232,0.9908309948514216,2,1,0.05111400000000001,0.45740001465479285,0.9908309948514216,0.6719509983668104,0.0
0.042,0.048,3.6264689988456666,6.0,False,1.9875560028594919,1.02096200134838,0.460927993117366,0.4677159959101118,0.05700899782823399,0.34700999822234735,0.12825099838664755,2,1.2024869938613847,0.6828989935456775,2,0,0.034456,0.4019700021247901,0.6828989935456775,0.5195880003157072,0.0
0.048,0.054,3.506605004076846,6.0,False,1.9224099960410967,0.989200001640711,0.45055100054014474,0.4497720001381822,0.05479499668581411,0.33058999542845413,0.12266699923202395,2,1.1468639931990765,0.6028959978721105,2,0,0.035881,0.4014500148366727,0.6028959978721105,0.543967995326966,0.0
0.054,0.06,3.5063069881289266,6.0,False,1.908019999973476,0.9948980004992336,0.4440949996933341,0.4635660006897524,0.053967996791470796,0.3183840017300099,0.12566499935928732,2,1.1663650002446957,0.6167440005810931,2,0,0.038007000000000006,0.39391498791075497,0.6167440005810931,0.5496209996636026,0.0
0.06,0.066,3.4986799946636893,6.0,False,1.9478510002954863,0.9952130058081821,0.4459330011741258,0.4585739952744916,0.05675300053553656,0.3402780057513155,0.1271739965886809,2,1.107433003198821,0.6245310069061816,1,0,0.037616000000000004,0.4057799911693819,0.6245310069061816,0.4829019962926395,0.0
0.066,0.07200000000000001,3.4091099951183423,6.0,False,1.966162002645433,0.9674279936007224,0.4284730021026917,0.449289997050073,0.05607499770121649,0.41152800258714706,0.12452699593268335,2,1.006170998152811,0.528365999343805,0,0,0.03626,0.40051699432009835,0.528365999343805,0.47780499880900607,0.0
0.07200000000000001,0.07800000000000001,3.275257993664127,6.0,False,1.8487980050849728,0.9673090025899,0.42775899783009663,0.4540820009424351,0.05293399590300396,0.3078190056839958,0.12800400145351887,2,1.000224998279009,0.5226830035098828,0,0,0.032538,0.39369699030014504,0.4775419947691262,0.5226830035098828,0.0
0.078,0.084,3.603761004342232,6.0,False,1.9303869994473644,1.014677000057418,0.45628500083694234,0.4708010019385256,0.054322001233231276,0.31826699705561623,0.12584999785758555,2,1.2150920083513483,0.744054006645456,1,1,0.036367,0.4219149965435192,0.4710380017058924,0.744054006645456,0.0
